X,Y,NAD_X,NAD_Y,FC,HFI,pop
689128.1288,5395794.451,1737795.509,615463.9333,0.481005242,6.991069801,0
690128.1288,5395794.451,1741074.848,615370.5762,0.336219847,204.8242479,0
691128.1288,5395794.451,1744354.172,615277.2145,0.309945536,490.3658759,0
692128.1288,5395794.451,1747633.48,615183.848,0.418642086,192.2285402,0
693128.1288,5395794.451,1750912.773,615090.4769,0.526117596,18.19045885,0
694128.1288,5395794.451,1754192.049,614997.1012,0.448243405,105.8739067,0
695128.1288,5395794.451,1757471.31,614903.7208,0.422294195,174.1844023,0
696128.1288,5395794.451,1760750.554,614810.3357,0.468541871,405.7702259,0
697128.1288,5395794.451,1764029.783,614716.946,0.475004458,374.3350948,0
698128.1288,5395794.451,1767308.995,614623.5516,0.457998578,338.8684882,0
699128.1288,5395794.451,1770588.191,614530.1526,0.535017978,749.2045206,0
700128.1288,5395794.451,1773867.37,614436.749,0.547940071,1078.955839,0
701128.1288,5395794.451,1777146.533,614343.3408,0.782830035,906.2973761,0
702128.1288,5395794.451,1780425.68,614249.9279,0.953474512,1255.146555,0
703128.1288,5395794.451,1783704.81,614156.5104,0.958086348,1848.716861,0
704128.1288,5395794.451,1786983.923,614063.0883,0.975189396,1401.377482,0
705128.1288,5395794.451,1790263.019,613969.6616,0.970602325,1035.573436,0
706128.1288,5395794.451,1793542.099,613876.2303,0.990315178,2643.681752,0
707128.1288,5395794.451,1796821.161,613782.7944,0.949456269,1830.354186,0
708128.1288,5395794.451,1800100.207,613689.354,0.952259875,277.4425214,0
709128.1288,5395794.451,1803379.236,613595.9089,0.97841274,1294.534159,0
710128.1288,5395794.451,1806658.247,613502.4593,0.990396526,2103.965561,0
711128.1288,5395794.451,1809937.241,613409.005,0.915061087,1290.673719,0
712128.1288,5395794.451,1813216.218,613315.5463,0.830585257,1837.766241,0
713128.1288,5395794.451,1816495.177,613222.0829,0.872407597,1887.725665,0
714128.1288,5395794.451,1819774.119,613128.6151,0.768351636,1095.278213,0
715128.1288,5395794.451,1823053.043,613035.1426,0.52284856,555.5409985,0
716128.1288,5395794.451,1826331.949,612941.6656,0.37951416,19.76761974,0
717128.1288,5395794.451,1829610.838,612848.1841,0.351514851,0,0
718128.1288,5395794.451,1832889.709,612754.698,0.377808028,0,0
719128.1288,5395794.451,1836168.562,612661.2075,0.469087882,0,0.004395505
720128.1288,5395794.451,1839447.397,612567.7124,0.622142252,0,0.004395505
721128.1288,5395794.451,1842726.214,612474.2127,0.64398816,43.11161773,0
722128.1288,5395794.451,1846005.013,612380.7086,0.575893749,401.1326772,0
723128.1288,5395794.451,1849283.794,612287.2,0.598167302,369.6741348,0
724128.1288,5395794.451,1852562.556,612193.6868,0.555472189,3.553672316,0
725128.1288,5395794.451,1855841.3,612100.1692,0.408218861,117.1684287,0
726128.1288,5395794.451,1859120.025,612006.6471,0.453240429,235.4166819,0
727128.1288,5395794.451,1862398.732,611913.1205,0.499462528,17.33187375,0
728128.1288,5395794.451,1865677.42,611819.5894,0.62142133,0,0
729128.1288,5395794.451,1868956.09,611726.0538,0.912335156,46.38502187,0
730128.1288,5395794.451,1872234.74,611632.5138,0.967910485,449.475783,0
731128.1288,5395794.451,1875513.372,611538.9693,0.976894196,379.6331814,0
732128.1288,5395794.451,1878791.985,611445.4204,0.971961094,708.0855371,0
733128.1288,5395794.451,1882070.579,611351.867,0.948610719,827.0058384,0
734128.1288,5395794.451,1885349.153,611258.3092,0.920178557,156.9201895,0
735128.1288,5395794.451,1888627.709,611164.7469,0.913371756,1042.783607,0
736128.1288,5395794.451,1891906.245,611071.1802,0.917877393,1894.782213,0
737128.1288,5395794.451,1895184.761,610977.6091,0.90861902,1817.544013,0
670128.1288,5394794.451,1675391.935,613957.1965,0.902232028,21.29358133,0
671128.1288,5394794.451,1678671.552,613863.9433,0.733537821,26.17661011,0
672128.1288,5394794.451,1681951.154,613770.6854,0.543739486,0.957885141,0
673128.1288,5394794.451,1685230.743,613677.4228,0.46253829,0.322945143,0
674128.1288,5394794.451,1688510.317,613584.1555,0.600608601,222.1697014,0
675128.1288,5394794.451,1691789.876,613490.8836,0.747835845,392.4814882,0
676128.1288,5394794.451,1695069.422,613397.607,0.549717512,282.6043074,0
677128.1288,5394794.451,1698348.953,613304.3257,0.47326844,11.06999635,0
678128.1288,5394794.451,1701628.469,613211.0398,0.492585652,0.075059209,0
679128.1288,5394794.451,1704907.97,613117.7492,0.354942003,0.505378304,0
680128.1288,5394794.451,1708187.457,613024.454,0.547845767,138.1875797,0.089527912
681128.1288,5394794.451,1711466.929,612931.1541,0.720927077,168.7134524,0.089527912
682128.1288,5394794.451,1714746.386,612837.8495,0.583670858,5.470202296,0
683128.1288,5394794.451,1718025.828,612744.5404,0.558120481,0.26848816,0
684128.1288,5394794.451,1721305.255,612651.2266,0.741903391,293.4170918,0.062648611
685128.1288,5394794.451,1724584.667,612557.9082,0.794026913,489.2731253,0
686128.1288,5394794.451,1727864.064,612464.5851,0.760481961,416.2506837,0
687128.1288,5394794.451,1731143.445,612371.2574,0.80160126,484.928207,0
688128.1288,5394794.451,1734422.811,612277.9252,0.748679978,461.5065574,0
689128.1288,5394794.451,1737702.162,612184.5883,0.754496229,270.2964312,0
690128.1288,5394794.451,1740981.497,612091.2468,0.605273072,281.8840263,0
691128.1288,5394794.451,1744260.816,611997.9007,0.467875863,631.6911577,0
692128.1288,5394794.451,1747540.119,611904.55,0.465336672,524.6062762,0
693128.1288,5394794.451,1750819.407,611811.1948,0.605239353,516.6093294,0
694128.1288,5394794.451,1754098.679,611717.8349,0.563021333,488.7618961,0
695128.1288,5394794.451,1757377.935,611624.4705,0.522764365,381.5057388,0
696128.1288,5394794.451,1760657.175,611531.1015,0.531933523,710.3485871,0
697128.1288,5394794.451,1763936.399,611437.728,0.52813641,566.8650968,0
698128.1288,5394794.451,1767215.606,611344.3499,0.39460681,463.430629,0
699128.1288,5394794.451,1770494.797,611250.9672,0.355919971,274.3454313,0
700128.1288,5394794.451,1773773.972,611157.58,0.498659941,1074.838951,0
701128.1288,5394794.451,1777053.131,611064.1882,0.727974279,1353.605426,0
702128.1288,5394794.451,1780332.273,610970.792,0.91648209,1249.338739,0
703128.1288,5394794.451,1783611.398,610877.3911,0.973460155,1723.284777,0
704128.1288,5394794.451,1786890.507,610783.9858,0.981885913,1622.530237,0
705128.1288,5394794.451,1790169.599,610690.5759,0.963360969,585.0009116,0
706128.1288,5394794.451,1793448.674,610597.1615,0.990715779,1555.312546,0
707128.1288,5394794.451,1796727.732,610503.7426,0.992194967,2605.403864,0
708128.1288,5394794.451,1800006.773,610410.3192,0.982616136,1815.210613,0
709128.1288,5394794.451,1803285.797,610316.8912,0.973398712,1268.459942,0
710128.1288,5394794.451,1806564.804,610223.4588,0.976192047,1670.984876,0
711128.1288,5394794.451,1809843.793,610130.0219,0.969439457,2175.728251,0
712128.1288,5394794.451,1813122.765,610036.5805,0.944309899,2360.141033,0.193954656
713128.1288,5394794.451,1816401.72,609943.1347,0.948891157,2120.846182,0.193954656
714128.1288,5394794.451,1819680.657,609849.6843,0.72763568,1450.852277,0
715128.1288,5394794.451,1822959.577,609756.2295,0.437560271,438.0991073,0
716128.1288,5394794.451,1826238.479,609662.7702,0.369262928,1.728730188,0
717128.1288,5394794.451,1829517.363,609569.3065,0.357547985,0,0
718128.1288,5394794.451,1832796.23,609475.8383,0.37379126,0,0
719128.1288,5394794.451,1836075.078,609382.3657,0.487380402,0,0
720128.1288,5394794.451,1839353.909,609288.8886,0.583217908,0,0.004395505
721128.1288,5394794.451,1842632.721,609195.4071,0.612095403,1.980506467,0
722128.1288,5394794.451,1845911.516,609101.9211,0.475905057,367.216615,0
723128.1288,5394794.451,1849190.292,609008.4308,0.663565242,529.9627873,0
724128.1288,5394794.451,1852469.05,608914.936,0.697825076,257.809845,0
725128.1288,5394794.451,1855747.789,608821.4368,0.4908808,247.4731281,0
726128.1288,5394794.451,1859026.51,608727.9332,0.50238159,266.4191257,0
727128.1288,5394794.451,1862305.212,608634.4252,0.637673204,78.24243529,0
728128.1288,5394794.451,1865583.896,608540.9128,0.773969631,0,0.023809317
729128.1288,5394794.451,1868862.561,608447.396,0.921536999,1.155122129,0.023809317
730128.1288,5394794.451,1872141.207,608353.8748,0.959964485,238.8921283,0
731128.1288,5394794.451,1875419.835,608260.3493,0.963601707,450.3010027,0
732128.1288,5394794.451,1878698.443,608166.8193,0.944655264,1469.601387,0
733128.1288,5394794.451,1881977.032,608073.285,0.95886103,1714.800511,0
734128.1288,5394794.451,1885255.603,607979.7464,0.959343261,792.1755377,0
735128.1288,5394794.451,1888534.154,607886.2034,0.912707066,461.9945345,0
736128.1288,5394794.451,1891812.685,607792.656,0.876012301,985.5399198,0
737128.1288,5394794.451,1895091.198,607699.1043,0.875367228,1523.089051,0
738128.1288,5394794.451,1898369.691,607605.5482,0.947200836,2048.102316,0
670128.1288,5393794.451,1675298.692,610677.5752,0.967731977,0.211591033,0
671128.1288,5393794.451,1678578.303,610584.3361,0.675688719,0,0
672128.1288,5393794.451,1681857.901,610491.0923,0.423559684,0,0
673128.1288,5393794.451,1685137.485,610397.8439,0.470051015,0,0
674128.1288,5393794.451,1688417.054,610304.591,0.418701292,4.311577028,0.021386592
675128.1288,5393794.451,1691696.609,610211.3334,0.643836503,271.9301605,0
676128.1288,5393794.451,1694976.15,610118.0713,0.741481391,423.8078818,0
677128.1288,5393794.451,1698255.676,610024.8045,0.5937565,370.0357403,0
678128.1288,5393794.451,1701535.188,609931.5332,0.43140639,84.85774135,0
679128.1288,5393794.451,1704814.685,609838.2573,0.422203757,11.22177713,0
680128.1288,5393794.451,1708094.167,609744.9769,0.723200547,247.9373178,0.089527912
681128.1288,5393794.451,1711373.634,609651.6918,0.885818557,589.0297337,0
682128.1288,5393794.451,1714653.087,609558.4023,0.684031414,288.0839416,0
683128.1288,5393794.451,1717932.524,609465.1081,0.68813085,26.13400182,0.003128648
684128.1288,5393794.451,1721211.947,609371.8094,0.881597258,507.498085,0.060585176
685128.1288,5393794.451,1724491.354,609278.5062,0.892645754,1036.398652,0.02832781
686128.1288,5393794.451,1727770.746,609185.1984,0.83987164,1143.004008,0
687128.1288,5393794.451,1731050.123,609091.8861,0.773740281,1067.875706,0.095682219
688128.1288,5393794.451,1734329.484,608998.5692,0.836613477,1111.053956,0.095682219
689128.1288,5393794.451,1737608.83,608905.2479,0.930539715,787.6280766,0
690128.1288,5393794.451,1740888.161,608811.922,0.782292569,318.6334974,0
691128.1288,5393794.451,1744167.475,608718.5916,0.655969337,627.7176449,0
692128.1288,5393794.451,1747446.774,608625.2566,0.694427054,1043.365293,0
693128.1288,5393794.451,1750726.058,608531.9172,0.790080956,1247.37687,0
694128.1288,5393794.451,1754005.325,608438.5733,0.666252325,916.3846294,0
695128.1288,5393794.451,1757284.576,608345.2249,0.620648722,743.5885891,0
696128.1288,5393794.451,1760563.812,608251.872,0.608910961,949.3442743,0
697128.1288,5393794.451,1763843.031,608158.5146,0.647988506,625.2370438,0
698128.1288,5393794.451,1767122.234,608065.1527,0.581502471,512.8291705,0
699128.1288,5393794.451,1770401.421,607971.7864,0.524333745,122.849335,0
700128.1288,5393794.451,1773680.591,607878.4156,0.642695332,389.3918033,0
701128.1288,5393794.451,1776959.745,607785.0403,0.758914568,1182.29415,0
702128.1288,5393794.451,1780238.883,607691.6606,0.86592547,1350.761679,0
703128.1288,5393794.451,1783518.003,607598.2764,0.9801996,1264.766521,0
704128.1288,5393794.451,1786797.108,607504.8877,0.95489879,1463.821149,0
705128.1288,5393794.451,1790076.195,607411.4947,0.898659108,914.5457362,0
706128.1288,5393794.451,1793355.265,607318.0972,0.943234522,225.1438718,0
707128.1288,5393794.451,1796634.319,607224.6952,0.990901373,1644.313058,0
708128.1288,5393794.451,1799913.356,607131.2889,0.97645713,2546.232045,0
709128.1288,5393794.451,1803192.375,607037.8781,0.930452233,1349.98086,0
710128.1288,5393794.451,1806471.378,606944.4629,0.939344815,1725.080722,0
711128.1288,5393794.451,1809750.363,606851.0433,0.936950081,2669.43938,0
712128.1288,5393794.451,1813029.33,606757.6192,0.920836446,1487.720845,0.382892877
713128.1288,5393794.451,1816308.281,606664.1908,0.88557044,1266.609512,0.005016435
714128.1288,5393794.451,1819587.214,606570.758,0.713692523,1887.897029,0
715128.1288,5393794.451,1822866.129,606477.3208,0.468697271,755.8584442,0
716128.1288,5393794.451,1826145.026,606383.8793,0.407515905,14.93094023,0
717128.1288,5393794.451,1829423.906,606290.4333,0.318938497,0,0
718128.1288,5393794.451,1832702.768,606196.983,0.423993392,0,0
719128.1288,5393794.451,1835981.613,606103.5283,0.393618104,0,0
720128.1288,5393794.451,1839260.439,606010.0692,0.520461412,0,0
721128.1288,5393794.451,1842539.247,605916.6058,0.633501761,0.463121471,0
722128.1288,5393794.451,1845818.037,605823.1381,0.632384834,264.0187785,0
670128.1288,5392794.451,1675205.462,607397.9586,0.769014864,0,0
671128.1288,5392794.451,1678485.069,607304.7335,0.510504838,0,0
672128.1288,5392794.451,1681764.662,607211.5038,0.391336245,0,0
673128.1288,5392794.451,1685044.241,607118.2697,0.548471909,0,0
674128.1288,5392794.451,1688323.806,607025.031,0.555045756,0,0.021386592
675128.1288,5392794.451,1691603.357,606931.7878,0.455025697,2.966830691,0.021386592
676128.1288,5392794.451,1694882.893,606838.5401,0.552845321,182.6052488,0
677128.1288,5392794.451,1698162.414,606745.2879,0.747505518,400.5709078,0
678128.1288,5392794.451,1701441.922,606652.0312,0.705876212,398.2476763,0
679128.1288,5392794.451,1704721.414,606558.77,0.710344006,399.2871197,0
680128.1288,5392794.451,1708000.892,606465.5043,0.895647107,1064.197814,0
681128.1288,5392794.451,1711280.354,606372.2342,0.937315448,1868.46116,0.040274464
682128.1288,5392794.451,1714559.802,606278.9595,0.788000485,1326.142049,0.040274464
683128.1288,5392794.451,1717839.235,606185.6804,0.852880096,697.3655424,1.747746646
684128.1288,5392794.451,1721118.653,606092.3968,0.959301518,1252.890548,1.872615377
685128.1288,5392794.451,1724398.056,605999.1087,0.865372743,823.9435234,0
686128.1288,5392794.451,1727677.444,605905.8162,0.831274354,748.5605398,0
687128.1288,5392794.451,1730956.816,605812.5192,0.853201803,732.2824818,0.095682219
688128.1288,5392794.451,1734236.173,605719.2178,0.949243016,1102.455474,0.095682219
689128.1288,5392794.451,1737515.514,605625.9119,0.980778348,1351.93872,0
690128.1288,5392794.451,1740794.84,605532.6016,0.85531309,622.3123747,0
691128.1288,5392794.451,1744074.15,605439.2869,0.785671248,676.6208341,0
692128.1288,5392794.451,1747353.445,605345.9677,0.862523983,828.056992,0
693128.1288,5392794.451,1750632.724,605252.6441,0.885256054,1126.893729,0
694128.1288,5392794.451,1753911.987,605159.3161,0.870349904,1333.526978,0
695128.1288,5392794.451,1757191.234,605065.9837,0.854858096,1153.249818,0
696128.1288,5392794.451,1760470.465,604972.6469,0.824323583,1195.277433,0
697128.1288,5392794.451,1763749.679,604879.3056,0.866442011,524.7366983,0
669128.1288,5391794.451,1671832.629,604211.5531,0.409367969,100.1564663,0
670128.1288,5391794.451,1675112.246,604118.3465,0.348576705,0.845116618,0
671128.1288,5391794.451,1678391.849,604025.1354,0.365069202,0.301676996,0
723128.1288,5393794.451,1849096.808,605729.666,0.792812681,545.7581175,0
724128.1288,5393794.451,1852375.562,605636.1896,0.808769859,214.5917138,0.008535039
725128.1288,5393794.451,1855654.297,605542.7088,0.748605818,165.1844023,0
726128.1288,5393794.451,1858933.014,605449.2237,0.710291129,194.0466387,0
727128.1288,5393794.451,1862211.712,605355.7343,0.587790994,86.34499089,0
728128.1288,5393794.451,1865490.391,605262.2406,0.701172789,0,0.023809317
729128.1288,5393794.451,1868769.052,605168.7425,0.852053435,0,0.023809317
730128.1288,5393794.451,1872047.693,605075.2402,0.929337628,3.572652689,0
731128.1288,5393794.451,1875326.317,604981.7336,0.939935227,284.2971741,0
732128.1288,5393794.451,1878604.921,604888.2226,0.912663761,1202.417396,0
733128.1288,5393794.451,1881883.506,604794.7074,0.942578978,1841.25041,0
734128.1288,5393794.451,1885162.071,604701.1879,0.987326891,1914.063981,0
735128.1288,5393794.451,1888440.618,604607.6641,0.980219392,1120.483695,0
736128.1288,5393794.451,1891719.146,604514.1361,0.930500047,201.2695462,0
737128.1288,5393794.451,1894997.654,604420.6038,0.876251907,580.2430264,0
738128.1288,5393794.451,1898276.142,604327.0672,0.924720058,1457.88054,0
739128.1288,5393794.451,1901554.611,604233.5264,0.934617767,1040.314619,0
698128.1288,5392794.451,1767028.878,604785.96,0.852864608,359.7906256,0
699128.1288,5392794.451,1770308.06,604692.61,0.809854209,203.2642128,0
700128.1288,5392794.451,1773587.226,604599.2556,0.787115923,756.3544627,0
701128.1288,5392794.451,1776866.376,604505.8968,0.811149708,649.2988338,0
702128.1288,5392794.451,1780145.509,604412.5336,0.854791516,630.9029905,0
703128.1288,5392794.451,1783424.625,604319.1661,0.947332522,1220.609996,0
704128.1288,5392794.451,1786703.725,604225.7942,0.966724056,1229.644926,0
705128.1288,5392794.451,1789982.808,604132.4179,0.924508971,895.5550091,0
706128.1288,5392794.451,1793261.874,604039.0373,0.908616045,138.9825073,0
707128.1288,5392794.451,1796540.923,603945.6523,0.948738637,1024.759067,0
708128.1288,5392794.451,1799819.956,603852.263,0.984134331,2564.844217,0
709128.1288,5392794.451,1803098.971,603758.8693,0.924278466,1792.701479,0
710128.1288,5392794.451,1806377.969,603665.4713,0.878543974,2031.857715,0
711128.1288,5392794.451,1809656.95,603572.069,0.892301813,2278.794536,0
712128.1288,5392794.451,1812935.913,603478.6624,0.941187897,1599.140645,0
713128.1288,5392794.451,1816214.859,603385.2514,0.930676873,1970.401385,0
714128.1288,5392794.451,1819493.787,603291.8361,0.756651261,1421.431856,0
715128.1288,5392794.451,1822772.698,603198.4166,0.497607407,346.6409041,0
716128.1288,5392794.451,1826051.592,603104.9927,0.323790912,1.043517844,0
717128.1288,5392794.451,1829330.467,603011.5645,0.355730939,0,0
718128.1288,5392794.451,1832609.325,602918.132,0.592250247,0,0
719128.1288,5392794.451,1835888.165,602824.6953,0.635651,0,0
720128.1288,5392794.451,1839166.987,602731.2543,0.69071593,0,0
721128.1288,5392794.451,1842445.79,602637.809,0.687383887,0.010938924,0
722128.1288,5392794.451,1845724.576,602544.3594,0.747945733,183.2893586,0
723128.1288,5392794.451,1849003.343,602450.9056,0.847245084,507.445073,2.56E-13
724128.1288,5392794.451,1852282.093,602357.4475,0.842385758,201.0980857,0.007822369
725128.1288,5392794.451,1855560.823,602263.9851,0.810323024,9.237427114,0.004267519
726128.1288,5392794.451,1858839.536,602170.5185,0.657520845,142.2335155,1.28E-12
727128.1288,5392794.451,1862118.229,602077.0477,0.502258938,91.94806851,0
728128.1288,5392794.451,1865396.904,601983.5727,0.565644286,0.023353403,0
729128.1288,5392794.451,1868675.561,601890.0934,0.637272046,0,0
730128.1288,5392794.451,1871954.198,601796.6099,0.784581585,0.104303428,0
731128.1288,5392794.451,1875232.817,601703.1221,0.896176209,253.7396213,0
732128.1288,5392794.451,1878511.417,601609.6302,0.934243846,1176.242391,0
733128.1288,5392794.451,1881789.998,601516.1341,0.955676918,1655.680576,0
734128.1288,5392794.451,1885068.559,601422.6337,0.986174543,1919.956204,0
735128.1288,5392794.451,1888347.102,601329.1292,0.990725652,2035.716475,0
736128.1288,5392794.451,1891625.625,601235.6205,0.961926764,843.9578851,0
737128.1288,5392794.451,1894904.129,601142.1075,0.921053679,799.0896665,0
738128.1288,5392794.451,1898182.613,601048.5905,0.935978445,1376.77879,0
739128.1288,5392794.451,1901461.078,600955.0692,0.925424829,1024.738069,0
740128.1288,5392794.451,1904739.524,600861.5438,0.89682335,815.00766,0
672128.1288,5391794.451,1681671.437,603931.9199,0.407687202,3.222080292,0
673128.1288,5391794.451,1684951.012,603838.7,0.436096114,13.20302809,0
674128.1288,5391794.451,1688230.572,603745.4756,0.504155425,37.79948961,0
675128.1288,5391794.451,1691510.119,603652.2467,0.377299258,17.96737744,0
676128.1288,5391794.451,1694789.65,603559.0135,0.360041298,8.355438149,0
677128.1288,5391794.451,1698069.167,603465.7758,0.505661606,40.56268222,0
678128.1288,5391794.451,1701348.67,603372.5337,0.706415296,352.2122151,0
679128.1288,5391794.451,1704628.158,603279.2872,0.890572829,950.4000729,0
680128.1288,5391794.451,1707907.631,603186.0363,0.969728236,1722.363918,0
681128.1288,5391794.451,1711187.09,603092.781,0.953171601,1706.300783,0.040274464
682128.1288,5391794.451,1714466.533,602999.5212,0.918218133,1195.172345,0.040274464
683128.1288,5391794.451,1717745.962,602906.2571,0.910270487,1665.628055,3.743616581
684128.1288,5391794.451,1721025.375,602812.9886,0.934551579,2424.48086,3.874927902
685128.1288,5391794.451,1724304.773,602719.7157,0.868421431,1592.883157,3.868466258
686128.1288,5391794.451,1727584.157,602626.4385,0.779545748,445.6478411,0.019798771
687128.1288,5391794.451,1730863.524,602533.1569,0.897696227,380.5202333,0
688128.1288,5391794.451,1734142.877,602439.8708,0.979600468,908.6985951,0
689128.1288,5391794.451,1737422.214,602346.5805,0.965110002,1363.455242,0
690128.1288,5391794.451,1740701.535,602253.2858,0.901245756,873.5258652,0
691128.1288,5391794.451,1743980.841,602159.9867,0.839945658,595.3098925,0
692128.1288,5391794.451,1747260.132,602066.6833,0.847718095,326.1518134,0
693128.1288,5391794.451,1750539.406,601973.3755,0.917867293,491.8475999,0
694128.1288,5391794.451,1753818.664,601880.0634,0.9692803,1059.076446,0
695128.1288,5391794.451,1757097.907,601786.747,0.949533425,1331.369169,0
696128.1288,5391794.451,1760377.134,601693.4262,0.967991447,1274.556406,0
697128.1288,5391794.451,1763656.344,601600.1011,0.928217069,464.1494169,0
698128.1288,5391794.451,1766935.538,601506.7717,0.866741321,431.5165756,0
699128.1288,5391794.451,1770214.716,601413.438,0.850460008,974.4241153,0
700128.1288,5391794.451,1773493.878,601320.1,0.844378743,1109.943482,0
701128.1288,5391794.451,1776773.023,601226.7577,0.843943474,543.2744669,0
702128.1288,5391794.451,1780052.152,601133.411,0.910896265,626.2285558,0
703128.1288,5391794.451,1783331.264,601040.0601,0.960272023,1833.785974,0
704128.1288,5391794.451,1786610.359,600946.7049,0.931154062,1623.307818,0
705128.1288,5391794.451,1789889.438,600853.3455,0.952824431,1365.096704,0
706128.1288,5391794.451,1793168.5,600759.9817,0.942121966,730.1290087,0
707128.1288,5391794.451,1796447.545,600666.6137,0.943507476,1123.151112,0
708128.1288,5391794.451,1799726.573,600573.2414,0.978396053,2600.899653,0
709128.1288,5391794.451,1803005.584,600479.8649,0.930123249,1892.299416,0
710128.1288,5391794.451,1806284.577,600386.4841,0.938852907,2166.235058,0
711128.1288,5391794.451,1809563.554,600293.0991,0.945112285,2511.095281,0
712128.1288,5391794.451,1812842.513,600199.7098,0.985298296,3153.870785,0
713128.1288,5391794.451,1816121.455,600106.3163,0.959361769,3414.23642,0
714128.1288,5391794.451,1819400.379,600012.9186,0.690740464,1588.099033,0
715128.1288,5391794.451,1822679.285,599919.5166,0.37751805,132.4089084,0
716128.1288,5391794.451,1825958.174,599826.1104,0.333055234,2.817137648,0
717128.1288,5391794.451,1829237.046,599732.7,0.529894765,0,0
718128.1288,5391794.451,1832515.899,599639.2854,0.789594748,0,0
719128.1288,5391794.451,1835794.735,599545.8666,0.904270024,0,0
720128.1288,5391794.451,1839073.552,599452.4436,0.869578581,0,0
721128.1288,5391794.451,1842352.352,599359.0163,0.849013597,1.390114901,0
722128.1288,5391794.451,1845631.133,599265.585,0.807924499,312.6630217,0
723128.1288,5391794.451,1848909.897,599172.1494,0.827831297,492.2102387,2.56E-13
724128.1288,5391794.451,1852188.641,599078.7096,0.8189398,114.9462561,0.011377218
725128.1288,5391794.451,1855467.368,598985.2657,0.718838711,0.25920525,0.011377218
726128.1288,5391794.451,1858746.076,598891.8176,0.610246554,51.06763902,0.049134135
727128.1288,5391794.451,1862024.766,598798.3654,0.658708846,29.81738655,0.147402406
728128.1288,5391794.451,1865303.437,598704.909,0.61253104,0.007289958,0
729128.1288,5391794.451,1868582.089,598611.4484,0.621752064,0,0
730128.1288,5391794.451,1871860.722,598517.9838,0.753577441,6.199343425,0
731128.1288,5391794.451,1875139.337,598424.5149,0.8577435,431.2988338,0
732128.1288,5391794.451,1878417.932,598331.042,0.896133285,1820.195446,0
733128.1288,5391794.451,1881696.509,598237.5649,0.904456446,1593.331086,0
734128.1288,5391794.451,1884975.067,598144.0837,0.95632189,1136.676878,0
735128.1288,5391794.451,1888253.605,598050.5984,0.985365576,1421.470803,0
736128.1288,5391794.451,1891532.124,597957.109,0.968977673,1303.778284,0
737128.1288,5391794.451,1894810.624,597863.6155,0.945068509,1098.055201,0
738128.1288,5391794.451,1898089.104,597770.1179,0.949500487,862.2134402,0
739128.1288,5391794.451,1901367.565,597676.6162,0.960404602,793.8322392,0
740128.1288,5391794.451,1904646.006,597583.1104,0.914999538,1040.423098,0
669128.1288,5390794.451,1671739.432,600931.9315,0.493739461,275.5847751,0
670128.1288,5390794.451,1675019.044,600838.7388,0.240390942,173.4129009,0
671128.1288,5390794.451,1678298.642,600745.5418,0.286498738,144.8383157,0
672128.1288,5390794.451,1681578.227,600652.3404,0.369090736,190.1697666,0
673128.1288,5390794.451,1684857.797,600559.1347,0.595072647,218.6937808,0
674128.1288,5390794.451,1688137.353,600465.9245,0.608308899,218.5660893,0
675128.1288,5390794.451,1691416.895,600372.7101,0.589252118,210.3347905,0
676128.1288,5390794.451,1694696.422,600279.4913,0.596855706,210.8954082,0
677128.1288,5390794.451,1697975.935,600186.2681,0.472165578,200.5869169,0
678128.1288,5390794.451,1701255.433,600093.0406,0.598161144,230.704927,0.066156551
679128.1288,5390794.451,1704534.917,599999.8088,0.871479423,613.2709513,0.066156551
680128.1288,5390794.451,1707814.385,599906.5726,0.855303476,863.3,0
681128.1288,5390794.451,1711093.839,599813.3322,0.799263889,325.9679359,0
682128.1288,5390794.451,1714373.279,599720.0874,0.958797448,318.1830601,0.040274464
683128.1288,5390794.451,1717652.703,599626.8383,0.962901993,712.4606414,3.869242549
684128.1288,5390794.451,1720932.112,599533.5849,0.926441587,2277.512582,4.025964467
685128.1288,5390794.451,1724211.506,599440.3271,0.895703978,2873.879468,3.971658996
686128.1288,5390794.451,1727490.885,599347.0651,0.823324185,2109.625775,1.568976189
687128.1288,5390794.451,1730770.248,599253.7988,0.861453977,859.8744762,0.396646321
688128.1288,5390794.451,1734049.597,599160.5282,0.970768424,517.2648452,0
689128.1288,5390794.451,1737328.929,599067.2534,0.961976441,1281.917638,0
690128.1288,5390794.451,1740608.246,598973.9742,0.915225164,822.951375,0
691128.1288,5390794.451,1743887.548,598880.6908,0.796204781,212.3138434,0
692128.1288,5390794.451,1747166.834,598787.4031,0.756041576,128.4688297,0
693128.1288,5390794.451,1750446.104,598694.1112,0.813275831,39.38453119,0
694128.1288,5390794.451,1753725.358,598600.815,0.811512831,506.4816773,0
695128.1288,5390794.451,1757004.596,598507.5145,0.924429207,1437.734512,0
696128.1288,5390794.451,1760283.819,598414.2098,0.946864765,1026.330601,0
697128.1288,5390794.451,1763563.025,598320.9009,0.918954575,534.9469945,0
698128.1288,5390794.451,1766842.215,598227.5877,0.835419115,586.8599016,0
699128.1288,5390794.451,1770121.389,598134.2703,0.810151095,1022.091639,0
700128.1288,5390794.451,1773400.546,598040.9487,0.815614494,866.029927,0
701128.1288,5390794.451,1776679.687,597947.6228,0.737998816,365.6772959,0
702128.1288,5390794.451,1779958.811,597854.2928,0.849961089,1776.241524,0
703128.1288,5390794.451,1783237.919,597760.9585,0.972343373,2493.570804,0
704128.1288,5390794.451,1786517.01,597667.62,0.956707604,2208.141138,0
