Detector,X,Y,sep,Effort
OK_1023,721679.8218,5390639.343,/,2
OK_1024,722678.9272,5390672.303,/,4
OK_1061,686747.0193,5388490.621,/,2
OK_1062,687745.961,5388523.366,/,2
OK_1063,688744.9072,5388556.117,/,5
OK_1064,689743.8578,5388588.873,/,5
OK_1065,690742.813,5388621.635,/,5
OK_1066,691741.7725,5388654.403,/,5
OK_1068,693739.7053,5388719.958,/,2
OK_1074,699733.6141,5388916.765,/,4
OK_1080,705727.6928,5389113.788,/,1
OK_1081,706726.7229,5389146.645,/,1
OK_1083,708724.7976,5389212.38,/,3
OK_1084,709723.8424,5389245.256,/,1
OK_1085,710722.8923,5389278.138,/,1
OK_1086,711721.947,5389311.026,/,3
OK_1087,712721.0069,5389343.92,/,5
OK_1088,713720.0717,5389376.821,/,4
OK_1089,714719.1417,5389409.726,/,5
OK_1090,715718.2168,5389442.639,/,5
OK_1096,721712.7756,5389640.238,/,2
OK_1097,722711.8872,5389673.192,/,3
OK_1098,723711.004,5389706.152,/,3
OK_1099,724710.1261,5389739.118,/,3
OK_1135,687778.7062,5387524.419,/,2
OK_1136,688777.6584,5387557.165,/,2
OK_1138,690775.576,5387622.674,/,5
OK_1139,691774.5416,5387655.438,/,5
OK_1140,692773.5116,5387688.208,/,5
OK_1141,693772.4862,5387720.984,/,2
OK_1154,706759.5814,5388147.611,/,1
OK_1155,707758.6224,5388180.469,/,1
OK_1156,708757.6682,5388213.334,/,4
OK_1157,709756.719,5388246.206,/,1
OK_1159,711754.8357,5388311.965,/,1
OK_1160,712753.9015,5388344.855,/,5
OK_1163,715751.1293,5388443.558,/,8
OK_1164,716750.2155,5388476.471,/,3
OK_1165,717749.3069,5388509.39,/,3
OK_1166,718748.4034,5388542.315,/,3
OK_1167,719747.5051,5388575.246,/,3
OK_1168,720746.612,5388608.183,/,3
OK_1169,721745.7242,5388641.126,/,2
OK_1171,723743.9645,5388707.03,/,3
OK_1172,724743.0928,5388739.991,/,3
OK_1173,725742.2263,5388772.957,/,3
OK_1214,688810.4051,5386558.208,/,2
OK_1215,689809.3676,5386590.955,/,2
OK_1218,692806.2821,5386689.232,/,5
OK_1219,693805.2626,5386722.005,/,5
OK_1232,706792.4351,5387148.569,/,1
OK_1233,707791.482,5387181.423,/,2
OK_1234,708790.5339,5387214.283,/,4
OK_1240,714784.9497,5387411.57,/,8
OK_1241,715784.0367,5387444.471,/,8
OK_1250,724776.054,5387740.857,/,3
OK_1251,725775.1935,5387773.818,/,3
OK_1298,689842.1158,5385591.987,/,2
OK_1299,690841.0887,5385624.736,/,3
OK_1300,691840.0661,5385657.491,/,3
OK_1302,693838.0344,5385723.018,/,5
OK_1310,701830.093,5385985.364,/,1
OK_1315,706825.284,5386149.521,/,1
OK_1317,708823.3947,5386215.225,/,4
OK_1322,713818.7582,5386379.591,/,8
OK_1323,714817.8461,5386412.482,/,8
OK_1386,690873.8382,5384625.758,/,1
OK_1387,691872.8216,5384658.508,/,3
OK_1388,692871.8093,5384691.265,/,6
OK_1389,693870.8016,5384724.027,/,6
OK_1396,700863.8778,5384953.525,/,1
OK_1397,701862.9074,5384986.334,/,1
OK_1398,702861.9418,5385019.149,/,1
OK_1402,706858.128,5385150.468,/,1
OK_1403,707857.1867,5385183.312,/,3
OK_1404,708856.2504,5385216.162,/,9
OK_1405,709855.319,5385249.019,/,8
OK_1406,710854.3926,5385281.881,/,9
OK_1407,711853.4712,5385314.749,/,8
OK_1408,712852.5549,5385347.623,/,8
OK_1409,713851.6435,5385380.503,/,8
OK_1472,692904.5662,5383692.271,/,3
OK_1473,693903.5644,5383725.029,/,3
OK_1480,700896.6815,5383954.495,/,1
OK_1482,702894.7574,5384020.109,/,1
OK_1483,703893.8025,5384052.926,/,2
OK_1484,704892.8525,5384085.747,/,2
OK_1487,707890.0316,5384184.248,/,3
OK_1488,708889.1012,5384217.093,/,8
OK_1489,709888.1756,5384249.945,/,8
OK_1490,710887.2551,5384282.802,/,1
OK_1491,711886.3397,5384315.665,/,1
OK_1492,712885.4292,5384348.534,/,1
OK_1559,693936.3224,5382726.025,/,1
OK_1560,694935.3311,5382758.784,/,1
OK_1561,695934.3443,5382791.548,/,1
OK_1568,702927.568,5383021.064,/,1
OK_1570,704925.6749,5383086.692,/,2
OK_1571,705924.7356,5383119.515,/,2
OK_1573,707922.8716,5383185.179,/,9
OK_1574,708921.947,5383218.019,/,7
OK_1575,709921.0274,5383250.865,/,2
OK_1576,710920.1127,5383283.717,/,2
OK_1577,711919.2031,5383316.575,/,1
OK_1578,712918.2985,5383349.439,/,4
OK_1579,713917.3989,5383382.308,/,2
OK_1649,695967.1094,5381792.53,/,1
OK_1650,696966.1331,5381825.296,/,1
OK_1656,702960.3738,5382022.013,/,1
OK_1657,703959.4308,5382054.818,/,1
OK_1659,705957.5588,5382120.449,/,2
OK_1660,706956.6303,5382153.272,/,2
OK_1661,707955.7066,5382186.102,/,9
OK_1662,708954.7878,5382218.938,/,6
OK_1663,709953.874,5382251.779,/,2
OK_1666,712951.1627,5382350.338,/,4
OK_1667,713950.2691,5382383.203,/,4
OK_1738,696998.8994,5380826.267,/,1
OK_1739,697997.9336,5380859.034,/,1
OK_1744,702993.175,5381022.955,/,1
OK_1745,703992.2376,5381055.756,/,1
OK_1748,706989.4545,5381154.196,/,5
OK_1749,707988.5367,5381187.021,/,9
OK_1751,709986.7158,5381252.687,/,2
OK_1752,710985.8127,5381285.529,/,2
OK_1753,711984.9147,5381318.378,/,1
OK_1754,712984.0218,5381351.232,/,4
OK_1828,698030.7009,5379859.995,/,1
OK_1834,704025.0396,5380056.689,/,1
OK_1835,705024.1128,5380089.491,/,1
OK_1837,707022.2739,5380155.114,/,5
OK_1838,708021.3619,5380187.933,/,6
OK_1841,711018.6553,5380286.427,/,2
OK_1843,713016.876,5380352.119,/,5
OK_1925,705056.9158,5379090.412,/,1
OK_1926,706055.9997,5379123.216,/,1
OK_1927,707055.0883,5379156.026,/,5
OK_1928,708054.182,5379188.84,/,6
OK_1931,711051.4927,5379287.319,/,6
OK_1932,712050.6064,5379320.156,/,5
OK_1933,713049.725,5379353,/,6
OK_2012,701093.4039,5377960.191,/,1
OK_2017,706088.8034,5378124.127,/,9
OK_2018,707087.898,5378156.931,/,5
OK_2019,708086.9974,5378189.741,/,6
OK_2021,710085.2109,5378255.378,/,7
OK_2022,711084.3253,5378288.205,/,8
OK_2023,712083.4446,5378321.038,/,2
OK_2024,713082.5689,5378353.877,/,2
OK_2110,706121.6023,5377125.032,/,9
OK_2111,707120.7026,5377157.831,/,5
OK_2112,708119.8077,5377190.637,/,6
OK_2113,709118.9177,5377223.447,/,6
OK_2114,710118.0327,5377256.263,/,7
OK_2116,712116.2778,5377321.914,/,2
OK_2120,716112.8286,5377453.282,/,3
OK_2121,717111.9791,5377486.138,/,3
OK_2122,718111.1348,5377519,/,3
OK_2200,703157.1081,5376027.582,/,1
OK_2203,706154.3964,5376125.932,/,10
OK_2204,707153.5022,5376158.726,/,5
OK_2205,708152.6131,5376191.526,/,5
OK_2206,709151.7288,5376224.332,/,6
OK_2207,710150.8494,5376257.143,/,8
OK_2208,711149.9752,5376289.96,/,8
OK_2211,714147.3825,5376388.446,/,3
OK_2212,715146.5285,5376421.285,/,3
OK_2213,716145.6796,5376454.13,/,3
OK_2291,699193.5406,5374897.456,/,1
OK_2293,701191.7009,5374962.962,/,1
OK_2294,702190.7882,5374995.724,/,1
OK_2298,706187.1855,5375126.825,/,10
OK_2299,707186.2971,5375159.615,/,12
OK_2300,708185.4135,5375192.41,/,12
OK_2301,709184.5349,5375225.211,/,9
OK_2302,710183.6612,5375258.017,/,5
OK_2303,711182.7927,5375290.829,/,3
OK_2304,712181.929,5375323.646,/,3
OK_2306,714180.2169,5375389.299,/,6
OK_2308,716178.5253,5375454.974,/,2
OK_2387,699226.2855,5373898.379,/,1
OK_2388,700225.3689,5373931.124,/,1
OK_2389,701224.457,5373963.875,/,1
OK_2390,702223.55,5373996.631,/,1
OK_2391,703222.6476,5374029.393,/,1
OK_2392,704221.7502,5374062.161,/,1
OK_2393,705220.8575,5374094.934,/,1
OK_2395,707219.0869,5374160.498,/,12
OK_2396,708218.209,5374193.288,/,7
OK_2400,712214.747,5374324.505,/,5
OK_2401,713213.8941,5374357.324,/,4
OK_2402,714213.0463,5374390.147,/,7
OK_2403,715212.2035,5374422.977,/,4
OK_2404,716211.366,5374455.812,/,3
OK_2481,705253.6312,5373095.822,/,1
OK_2482,706252.7491,5373128.595,/,1
OK_2483,707251.8718,5373161.376,/,19
OK_2484,708250.9995,5373194.161,/,18
OK_2485,709250.1322,5373226.952,/,2
OK_2488,712247.56,5373325.358,/,3
OK_2490,714245.8704,5373390.99,/,5
OK_2491,715245.0334,5373423.814,/,4
OK_2492,716244.2014,5373456.644,/,1
OK_2567,703288.1679,5372031.182,/,1
OK_2570,706285.5235,5372129.473,/,3
OK_2571,707284.6519,5372162.247,/,3
OK_2572,708283.7851,5372195.028,/,12
OK_2573,709282.9233,5372227.813,/,11
OK_2576,712280.3679,5372326.205,/,3
OK_2578,714278.6896,5372391.826,/,1
OK_2579,715277.858,5372424.646,/,1
OK_2604,740258.8032,5373246.948,/,1
OK_2655,703320.9207,5371032.068,/,1
OK_2656,704320.04,5371064.821,/,1
OK_2658,706318.293,5371130.344,/,2
OK_2659,707317.4269,5371163.114,/,1
OK_2661,709315.7095,5371228.67,/,10
OK_2662,710314.8582,5371261.457,/,4
OK_2663,711314.012,5371294.248,/,4
OK_2664,712313.1709,5371327.046,/,4
OK_2665,713312.3346,5371359.849,/,5
OK_2666,714311.5036,5371392.658,/,1
OK_2667,715310.6776,5371425.473,/,1
OK_2692,740291.7624,5372247.637,/,2
OK_2744,703353.6688,5370032.948,/,1
OK_2745,704352.7936,5370065.696,/,1
OK_2747,706351.0577,5370131.21,/,1
OK_2748,707350.197,5370163.975,/,1
OK_2751,710347.645,5370262.303,/,7
OK_2752,711346.8043,5370295.09,/,4
OK_2753,712345.9686,5370327.882,/,5
OK_2754,713345.138,5370360.68,/,4
OK_2755,714344.3124,5370393.484,/,1
OK_2756,715343.492,5370426.293,/,1
OK_2781,740324.7158,5371248.322,/,4
OK_2834,704385.5423,5369066.566,/,1
OK_2835,705384.6774,5369099.315,/,1
OK_2836,706383.8174,5369132.07,/,1
OK_2837,707382.9624,5369164.83,/,1
OK_2838,708382.1122,5369197.596,/,1
OK_2839,709381.267,5369230.366,/,1
OK_2840,710380.4268,5369263.143,/,7
OK_2841,711379.5915,5369295.925,/,7
OK_2851,721371.5205,5369624.047,/,2
OK_2852,722370.7421,5369656.891,/,2
OK_2853,723369.969,5369689.739,/,2
OK_2854,724369.2012,5369722.591,/,2
OK_2862,732363.2542,5369985.619,/,4
OK_2870,740357.6635,5370249,/,4
OK_2923,705417.4267,5368100.175,/,1
OK_2924,706416.5722,5368132.925,/,1
OK_2929,711412.3737,5368296.755,/,7
OK_2937,719405.9194,5368559.168,/,2
OK_2938,720405.1359,5368591.994,/,2
OK_2939,721404.3577,5368624.826,/,2
OK_2942,724402.0549,5368723.354,/,2
OK_2943,725401.298,5368756.208,/,2
OK_2944,726400.5465,5368789.067,/,2
OK_2945,727399.8003,5368821.932,/,2
OK_2946,728399.0597,5368854.802,/,2
OK_2947,729398.3245,5368887.678,/,2
OK_2950,732396.152,5368986.338,/,4
OK_2951,733395.4389,5369019.235,/,4
OK_2955,737392.6428,5369150.881,/,1
OK_2956,738391.958,5369183.806,/,3
OK_2957,739391.2788,5369216.737,/,1
OK_2958,740390.6055,5369249.673,/,4
OK_3006,700454.4893,5366937.387,/,1
OK_3017,711445.1509,5367297.58,/,7
OK_3018,712444.3316,5367330.357,/,7
OK_3025,719438.7403,5367559.951,/,2
OK_3035,729431.2002,5367888.407,/,2
OK_3038,732429.0442,5367987.05,/,4
OK_3039,733428.3366,5368019.943,/,4
OK_3043,737425.5625,5368151.566,/,2
OK_3044,738424.8831,5368184.486,/,2
OK_3045,739424.2095,5368217.41,/,5
OK_3046,740423.5417,5368250.341,/,4
OK_3093,699488.0743,5365905.553,/,1
OK_3094,700487.2017,5365938.261,/,1
OK_3106,712477.1093,5366331.171,/,7
OK_3112,718472.3338,5366527.918,/,1
OK_3113,719471.5559,5366560.73,/,2
OK_3123,729464.0704,5366889.132,/,2
OK_3126,732461.9307,5366987.759,/,4
OK_3127,733461.2286,5367020.645,/,4
OK_3129,735459.8413,5367086.434,/,1
OK_3130,736459.156,5367119.337,/,1
OK_3132,738457.8025,5367185.16,/,2
OK_3133,739457.1344,5367218.079,/,7
OK_3166,685533.4032,5364449.152,/,2
OK_3167,686532.472,5364481.779,/,2
OK_3179,698521.6486,5364873.728,/,1
OK_3180,699520.7766,5364906.425,/,1
OK_3193,712509.8818,5365331.98,/,7
OK_3199,718505.1388,5365528.697,/,2
OK_3200,719504.3664,5365561.501,/,1
OK_3210,729496.9351,5365889.85,/,2
OK_3213,732494.8118,5365988.461,/,4
OK_3214,733494.1151,5366021.342,/,4
OK_3215,734493.424,5366054.228,/,3
OK_3216,735492.7386,5366087.119,/,2
OK_3217,736492.0588,5366120.017,/,1
OK_3218,737491.3847,5366152.92,/,2
OK_3220,739490.0535,5366218.741,/,8
OK_3221,740489.3966,5366251.661,/,5
OK_3254,686565.1,5363482.706,/,2
OK_3255,687564.1785,5363515.334,/,2
OK_3256,688563.2616,5363547.968,/,2
OK_3266,698554.3408,5363874.6,/,1
OK_3267,699553.4743,5363907.292,/,1
OK_3280,712542.6493,5364332.783,/,7
OK_3281,713541.8513,5364365.55,/,7
OK_3286,718537.9386,5364529.469,/,2
OK_3297,729529.7944,5364890.563,/,2
OK_3298,730529.0864,5364923.423,/,2
OK_3299,731528.3841,5364956.288,/,2
OK_3300,732527.6872,5364989.157,/,4
OK_3301,733526.9959,5365022.033,/,4
OK_3302,734526.3103,5365054.913,/,4
OK_3303,735525.6303,5365087.8,/,4
OK_3304,736524.9559,5365120.691,/,3
OK_3305,737524.2872,5365153.588,/,2
OK_3307,739522.9669,5365219.399,/,10
OK_3308,740522.3155,5365252.312,/,5
OK_3337,688595.8957,5362548.881,/,3
OK_3338,689594.9885,5362581.515,/,3
OK_3345,696588.765,5362810.106,/,5
OK_3348,699586.1671,5362908.154,/,1
OK_3349,700585.3106,5362940.847,/,1
OK_3362,713574.6191,5363366.343,/,7
OK_3367,718570.7331,5363530.236,/,1
OK_3378,729562.648,5363891.272,/,6
OK_3379,730561.9455,5363924.125,/,6
OK_3380,731561.2486,5363956.984,/,2
OK_3383,734559.191,5364055.593,/,4
OK_3384,735558.5164,5364088.474,/,4
OK_3385,736557.8474,5364121.36,/,1
OK_3386,737557.184,5364154.252,/,1
OK_3387,738556.5264,5364187.149,/,5
OK_3388,739555.8745,5364220.05,/,10
OK_3416,689627.6236,5361582.417,/,3
OK_3417,690626.7261,5361615.053,/,3
OK_3421,694623.1817,5361745.648,/,1
OK_3423,696621.4371,5361810.976,/,5
OK_3426,699618.8552,5361909.01,/,3
OK_3427,700618.004,5361941.699,/,3
OK_3428,701617.1576,5361974.392,/,3
OK_3429,702616.316,5362007.091,/,4
OK_3430,703615.4792,5362039.795,/,4
OK_3431,704614.6472,5362072.505,/,4
OK_3432,705613.8201,5362105.22,/,4
OK_3433,706612.998,5362137.94,/,4
OK_3434,707612.1807,5362170.666,/,4
OK_3435,708611.3683,5362203.397,/,4
OK_3436,709610.561,5362236.133,/,4
OK_3440,713607.3817,5362367.13,/,7
OK_3445,718603.5224,5362530.998,/,1
OK_3446,719602.7662,5362563.787,/,1
OK_3456,729595.4963,5362891.974,/,6
OK_3462,735591.3967,5363089.144,/,1
OK_3463,736590.7331,5363122.023,/,1
OK_3464,737590.0752,5363154.909,/,2
OK_3465,738589.4229,5363187.801,/,6
OK_3466,739588.7765,5363220.697,/,10
OK_3467,740588.1357,5363253.598,/,5
OK_3492,690659.362,5360615.945,/,3
OK_3493,691658.4742,5360648.582,/,5
OK_3494,692657.5912,5360681.223,/,5
OK_3496,694655.8386,5360746.521,/,1
OK_3498,696654.1046,5360811.842,/,7
OK_3499,697653.2446,5360844.509,/,5
OK_3500,698652.3892,5360877.183,/,5
OK_3501,699651.5385,5360909.861,/,5
OK_3504,702649.0152,5361007.927,/,1
OK_3505,703648.1838,5361040.627,/,1
OK_3508,706645.7183,5361138.757,/,1
OK_3509,707644.9063,5361171.478,/,2
OK_3510,708644.0993,5361204.204,/,1
OK_3511,709643.2973,5361236.935,/,5
OK_3512,710642.5003,5361269.671,/,5
OK_3513,711641.7082,5361302.413,/,6
OK_3514,712640.9212,5361335.16,/,6
OK_3515,713640.1392,5361367.913,/,11
OK_3521,719635.5557,5361564.537,/,1
OK_3529,727629.7391,5361827.002,/,3
OK_3530,728629.0363,5361859.834,/,3
OK_3531,729628.339,5361892.672,/,6
OK_3541,739621.6726,5362221.337,/,1
OK_3542,740621.0373,5362254.233,/,5
OK_3543,741620.4076,5362287.135,/,5
OK_3544,742619.7839,5362320.041,/,3
OK_3568,691691.1109,5359649.464,/,3
OK_3569,692690.233,5359682.101,/,3
OK_3570,693689.3597,5359714.743,/,3
OK_3571,694688.491,5359747.39,/,1
OK_3572,695687.6269,5359780.043,/,3
OK_3573,696686.7675,5359812.701,/,7
OK_3579,702681.7096,5360008.759,/,1
OK_3583,706678.4338,5360139.569,/,2
OK_3584,707677.6272,5360172.284,/,2
OK_3588,711674.4501,5360303.2,/,4
OK_3589,712673.6684,5360335.942,/,4
OK_3590,713672.8917,5360368.689,/,10
OK_3596,719668.3399,5360565.283,/,1
OK_3604,727662.5657,5360827.705,/,3
OK_3605,728661.8682,5360860.531,/,3
OK_3606,729661.1762,5360893.363,/,10
OK_3607,730660.4897,5360926.2,/,7
OK_3608,731659.8087,5360959.043,/,1
OK_3643,691723.7429,5358650.342,/,2
OK_3644,692722.8703,5358682.974,/,2
OK_3645,693722.0022,5358715.612,/,3
OK_3646,694721.1387,5358748.254,/,3
OK_3647,695720.2798,5358780.903,/,3
OK_3654,702714.3992,5359009.585,/,1
OK_3655,703713.5782,5359042.275,/,1
OK_3658,706711.1445,5359140.375,/,2
OK_3662,710707.9685,5359271.249,/,4
OK_3663,711707.1869,5359303.981,/,4
OK_3665,713705.639,5359369.461,/,2
OK_3666,714704.8728,5359402.208,/,2
OK_3680,728694.6947,5359861.223,/,2
OK_3681,729694.0079,5359894.05,/,10
OK_3682,730693.3266,5359926.881,/,13
OK_3683,731692.651,5359959.719,/,1
OK_3718,691756.3705,5357651.214,/,1
OK_3732,705744.6512,5358108.476,/,2
OK_3733,706743.85,5358141.177,/,2
OK_3737,710740.6949,5358272.031,/,4
OK_3741,714737.6203,5358402.969,/,2
OK_3742,715736.8643,5358435.717,/,2
OK_3756,729726.834,5358894.732,/,11
OK_3757,730726.1581,5358927.558,/,16
OK_3758,731725.4877,5358960.388,/,1
OK_3804,703778.9534,5357043.901,/,1
OK_3805,704778.1477,5357076.586,/,2
OK_3806,705777.3468,5357109.277,/,2
OK_3811,710773.4165,5357272.807,/,4
OK_3816,715769.6118,5357436.468,/,2
OK_3830,729759.6547,5357895.408,/,15
OK_3831,730758.984,5357928.228,/,12
OK_3832,731758.3189,5357961.053,/,1
OK_3877,702812.4391,5356012.031,/,1
OK_3878,703811.6336,5356044.707,/,1
OK_3879,704810.8331,5356077.387,/,2
OK_3883,708807.6799,5356208.161,/,4
OK_3884,709806.904,5356240.866,/,4
OK_3885,710806.133,5356273.578,/,4
OK_3890,715802.3543,5356437.213,/,2
OK_3891,716801.6139,5356469.956,/,2
OK_3892,717800.8787,5356502.703,/,2
OK_3903,728793.1409,5356863.269,/,12
OK_3904,729792.4699,5356896.079,/,12
OK_3950,701845.9145,5354980.171,/,1
OK_3951,702845.1093,5355012.837,/,1
OK_3957,708840.381,5355208.937,/,4
OK_3958,709839.6102,5355241.638,/,4
OK_3959,710838.8444,5355274.344,/,4
OK_3965,716834.3564,5355470.691,/,2
OK_3966,717833.6264,5355503.433,/,2
OK_3977,728825.9455,5355863.94,/,12
OK_3978,729825.2796,5355896.744,/,11
OK_4022,702877.7748,5354013.637,/,1
OK_4023,703876.9797,5354046.302,/,1
OK_4027,707873.8478,5354177.017,/,1
OK_4030,710871.5508,5354275.105,/,2
OK_4036,716867.0936,5354471.421,/,2
OK_4037,717866.3687,5354504.158,/,2
OK_4038,718865.649,5354536.9,/,1
OK_4039,719864.9346,5354569.648,/,1
OK_4040,720864.2254,5354602.401,/,2
OK_4041,721863.5216,5354635.158,/,2
OK_4042,722862.823,5354667.92,/,2
OK_4047,727859.4106,5354831.812,/,1
OK_4048,728858.7444,5354864.605,/,12
OK_4049,729858.0838,5354897.404,/,11
OK_4089,703909.6454,5353047.092,/,1
OK_4092,706907.3044,5353145.106,/,5
OK_4093,707906.5339,5353177.787,/,2
OK_4096,710904.2523,5353275.861,/,2
OK_4102,716899.8256,5353472.146,/,2
OK_4103,717899.1058,5353504.878,/,2
OK_4104,718898.3913,5353537.615,/,1
OK_4105,719897.6819,5353570.357,/,1
OK_4108,722895.5857,5353668.614,/,2
OK_4109,723894.8976,5353701.376,/,2
OK_4113,727892.1989,5353832.479,/,1
OK_4115,729890.8825,5353898.06,/,11
OK_4116,730890.2324,5353930.858,/,11
OK_4152,703942.3062,5352047.878,/,1
OK_4153,704941.5261,5352080.539,/,1
OK_4154,705940.7508,5352113.205,/,1
OK_4155,706939.9805,5352145.876,/,5
OK_4158,709937.6992,5352243.919,/,5
OK_4159,710936.9487,5352276.611,/,5
OK_4165,716932.5525,5352472.865,/,2
OK_4172,723927.6602,5352702.059,/,2
OK_4173,724926.9825,5352734.822,/,2
OK_4174,725926.3102,5352767.589,/,2
OK_4179,730923.0306,5352931.503,/,11
OK_4210,701976.5271,5350983.361,/,4
OK_4211,702975.7423,5351016.007,/,2
OK_4212,703974.9622,5351048.658,/,1
OK_4214,705973.4169,5351113.975,/,1
OK_4215,706972.6516,5351146.641,/,5
OK_4217,708971.1358,5351211.989,/,3
OK_4218,709970.3854,5351244.671,/,5
OK_4224,715965.989,5351440.863,/,2
OK_4225,716965.2742,5351473.58,/,2
OK_4232,723960.4173,5351702.738,/,1
OK_4233,724959.7446,5351735.495,/,2
OK_4234,725959.0775,5351768.257,/,2
OK_4235,726958.4157,5351801.023,/,1
OK_4236,727957.7593,5351833.796,/,1
OK_4237,728957.1085,5351866.573,/,2
OK_4238,729956.4631,5351899.356,/,6
OK_4239,730955.8232,5351932.143,/,6
OK_4268,702009.1682,5349984.145,/,4
OK_4269,703008.3884,5350016.787,/,4
OK_4270,704007.6134,5350049.434,/,5
OK_4271,705006.8433,5350082.084,/,1
OK_4272,706006.0781,5350114.741,/,3
OK_4273,707005.3178,5350147.402,/,5
OK_4275,709003.8121,5350212.739,/,3
OK_4276,710003.0666,5350245.416,/,5
OK_4281,714999.4153,5350408.872,/,2
OK_4282,715998.7005,5350441.579,/,2
OK_4290,723993.1691,5350703.41,/,1
OK_4291,724992.5014,5350736.162,/,1
OK_4295,728989.8856,5350867.219,/,6
OK_4296,729989.2452,5350899.995,/,5
OK_4297,730988.6105,5350932.777,/,1
OK_4325,703041.0297,5349017.562,/,4
OK_4326,704040.2597,5349050.203,/,5
OK_4327,705039.4946,5349082.85,/,5
OK_4328,706038.7344,5349115.501,/,6
OK_4329,707037.979,5349148.157,/,7
OK_4330,708037.2288,5349180.818,/,7
