X,Y,NAD_X,NAD_Y,FC,HFI,pop
476469.765,5372969.168,2492116.329,570045.3566,0.922709527,718.9675656,1.40859735
477469.765,5372969.168,2495394.266,570208.8524,0.97046472,918.1954421,0.433052054
478469.765,5372969.168,2498672.205,570372.3448,0.855428604,2336.480496,1.004010426
479469.765,5372969.168,2501950.146,570535.8338,0.720635938,4294.269679,3.126612699
480469.765,5372969.168,2505228.088,570699.3194,0.74675061,3165.079599,2.07814626
481469.765,5372969.168,2508506.032,570862.8015,0.876175263,1350.07618,0.312393477
482469.765,5372969.168,2511783.978,571026.2802,0.799322053,1549.958569,0.143213868
483469.765,5372969.168,2515061.926,571189.7554,0.795295237,1591.618935,0
404469.765,5371969.168,2256279.141,554987.3708,0.993671353,2032.403899,0
405469.765,5371969.168,2259556.717,555151.0933,0.986866465,1726.521668,0
406469.765,5371969.168,2262834.301,555314.8127,0.93215448,1322.597668,0
407469.765,5371969.168,2266111.893,555478.5291,0.906258879,909.7149099,0
408469.765,5371969.168,2269389.492,555642.2426,0.993007364,1081.309164,0.114217632
409469.765,5371969.168,2272667.099,555805.953,0.888015177,3134.329748,2.077206747
410469.765,5371969.168,2275944.713,555969.6604,0.676884758,4675.65924,2.701443673
411469.765,5371969.168,2279222.335,556133.3648,0.302297619,3363.964064,0.700523403
412469.765,5371969.168,2282499.965,556297.0661,0.07979509,1278.178337,0.249610544
413469.765,5371969.168,2285777.601,556460.7644,0.148202172,2591.115588,1.049623728
414469.765,5371969.168,2289055.245,556624.4597,0.695185462,3324.528127,1.290517658
415469.765,5371969.168,2292332.896,556788.1519,0.910219474,1784.508932,2.121994838
416469.765,5371969.168,2295610.554,556951.8411,0.851013376,856.5946832,1.879831084
417469.765,5371969.168,2298888.219,557115.5273,0.863038759,826.6734099,0.761735439
418469.765,5371969.168,2302165.89,557279.2103,0.851593019,2189.390813,0.780801469
419469.765,5371969.168,2305443.569,557442.8903,0.884000395,1906.333333,0.08897048
420469.765,5371969.168,2308721.254,557606.5673,0.84817662,1184.036808,0.15019308
421469.765,5371969.168,2311998.946,557770.2411,0.910358371,900.2476763,0
422469.765,5371969.168,2315276.644,557933.9119,0.939491761,244.8153622,0
423469.765,5371969.168,2318554.349,558097.5796,0.896772578,899.4031404,2.303615193
424469.765,5371969.168,2321832.06,558261.2442,0.951138249,1739.696682,2.573832237
425469.765,5371969.168,2325109.778,558424.9058,0.961345647,2099.058481,2.735623926
426469.765,5371969.168,2328387.502,558588.5642,0.895384931,1953.06646,3.643282938
427469.765,5371969.168,2331665.231,558752.2195,0.894247506,1410.934062,7.215774965
428469.765,5371969.168,2334942.967,558915.8717,0.906698641,2668.193918,15.06692775
429469.765,5371969.168,2338220.709,559079.5208,0.9357013,2060.725898,13.65852833
430469.765,5371969.168,2341498.457,559243.1667,0.985354332,1718.73037,3.467106978
431469.765,5371969.168,2344776.211,559406.8096,0.626473061,4388.037726,2.886720037
432469.765,5371969.168,2348053.97,559570.4493,0.15997246,7500.880896,2.864778164
433469.765,5371969.168,2351331.735,559734.0859,0.342328113,6278.944931,3.710681892
434469.765,5371969.168,2354609.506,559897.7193,0.684813931,3164.349024,3.645391176
435469.765,5371969.168,2357887.282,560061.3496,0.903166528,2019.687226,3.734278214
436469.765,5371969.168,2361165.063,560224.9767,0.932236388,2521.075492,4.590408966
437469.765,5371969.168,2364442.85,560388.6007,0.798004982,3193.924563,7.509089017
438469.765,5371969.168,2367720.642,560552.2215,0.690502566,2924.431148,4.011344309
439469.765,5371969.168,2370998.439,560715.8391,0.494360012,3272.794096,7.041331877
440469.765,5371969.168,2374276.242,560879.4536,0.456163745,3370.928389,10.41100857
441469.765,5371969.168,2377554.049,561043.0649,0.605454879,2470.373132,10.01758366
442469.765,5371969.168,2380831.861,561206.673,0.701793196,1496.053418,5.049518773
443469.765,5371969.168,2384109.678,561370.278,0.646393145,1537.041743,3.880989611
444469.765,5371969.168,2387387.5,561533.8797,0.347141428,3612.719075,5.337507367
445469.765,5371969.168,2390665.327,561697.4783,0.33742513,3971.942206,5.60006852
446469.765,5371969.168,2393943.158,561861.0736,0.59192175,3259.646651,3.350059116
447469.765,5371969.168,2397220.993,562024.6658,0.877023253,3281.943472,2.649121922
448469.765,5371969.168,2400498.833,562188.2547,0.9800852,1862.766357,0.530120927
449469.765,5371969.168,2403776.678,562351.8404,0.972936904,1991.556203,0.076348402
450469.765,5371969.168,2407054.526,562515.4229,0.936004767,2769.67571,0.002614705
451469.765,5371969.168,2410332.379,562679.0022,0.876293305,1347.588632,0
452469.765,5371969.168,2413610.236,562842.5782,0.820363755,187.7485881,0
453469.765,5371969.168,2416888.097,563006.1511,0.930749809,8.238963882,0
454469.765,5371969.168,2420165.962,563169.7206,0.982413396,233.1176578,0
455469.765,5371969.168,2423443.831,563333.287,0.970205343,446.7575205,0
456469.765,5371969.168,2426721.704,563496.85,0.994925937,98.25546647,0
457469.765,5371969.168,2429999.58,563660.4099,0.974733809,172.2309515,0
458469.765,5371969.168,2433277.46,563823.9665,0.961873505,240.1063093,0
459469.765,5371969.168,2436555.343,563987.5198,0.970116869,212.0293528,0
460469.765,5371969.168,2439833.23,564151.0698,0.983412417,489.3640839,0
461469.765,5371969.168,2443111.121,564314.6166,0.932372636,945.296357,0
462469.765,5371969.168,2446389.014,564478.1601,0.907985396,1343.551284,0
463469.765,5371969.168,2449666.911,564641.7003,0.990659181,1083.591365,0
464469.765,5371969.168,2452944.811,564805.2372,0.993414266,1328.39756,0
465469.765,5371969.168,2456222.714,564968.7709,0.988197455,2026.747265,0
466469.765,5371969.168,2459500.62,565132.3012,0.993473847,2386.222892,0
467469.765,5371969.168,2462778.529,565295.8283,0.991895158,2074.204778,0
468469.765,5371969.168,2466056.441,565459.352,0.966024237,952.1377802,0
469469.765,5371969.168,2469334.355,565622.8725,0.948983474,139.6933868,0
470469.765,5371969.168,2472612.272,565786.3896,0.96358048,219.0510204,0
471469.765,5371969.168,2475890.192,565949.9034,0.985736824,425.1562443,0
472469.765,5371969.168,2479168.114,566113.4139,0.964829402,1473.912536,0
473469.765,5371969.168,2482446.039,566276.921,0.927380102,2616.358484,0
474469.765,5371969.168,2485723.966,566440.4249,0.910680369,1388.43882,0.045982319
475469.765,5371969.168,2489001.895,566603.9254,0.918171302,90.53805535,0.039550877
476469.765,5371969.168,2492279.826,566767.4225,0.934971347,17.69042844,1.90E-22
477469.765,5371969.168,2495557.759,566930.9163,0.9317937,553.1624384,0.038231292
478469.765,5371969.168,2498835.695,567094.4068,0.893651512,1518.768486,0.063718821
479469.765,5371969.168,2502113.632,567257.8939,0.730364823,3569.815895,2.42363131
480469.765,5371969.168,2505391.571,567421.3777,0.72222012,4268.216979,3.809276307
481469.765,5371969.168,2508669.512,567584.8581,0.894631869,1662.765306,0.442563146
482469.765,5371969.168,2511947.455,567748.3351,0.800780796,1078.094587,0.143213868
483469.765,5371969.168,2515225.399,567911.8088,0.814752031,1378.608862,0
403469.765,5370969.168,2253165.295,551546.0827,0.998412084,1135.039723,0
404469.765,5370969.168,2256442.861,551709.8002,0.989452544,1717.186042,0
405469.765,5370969.168,2259720.434,551873.5147,0.975090258,2345.213999,0.9197704
406469.765,5370969.168,2262998.015,552037.2263,0.984132486,1638.334427,1.15534088
407469.765,5370969.168,2266275.604,552200.9351,0.985579014,201.6432866,0
408469.765,5370969.168,2269553.2,552364.6409,0.982603076,749.4965404,0.184432723
409469.765,5370969.168,2272830.804,552528.3437,0.878339672,2946.873291,4.046273097
410469.765,5370969.168,2276108.416,552692.0436,0.552266496,4036.823325,3.60507331
411469.765,5370969.168,2279386.035,552855.7406,0.134657172,1517.144761,3.276399016
412469.765,5370969.168,2282663.661,553019.4347,0.198415151,1447.563514,0.478861034
413469.765,5370969.168,2285941.294,553183.1257,0.462427119,3994.917319,2.564548825
414469.765,5370969.168,2289218.935,553346.8139,0.833514758,2998.779822,2.266411282
415469.765,5370969.168,2292496.583,553510.499,0.930507255,1292.472217,1.42445826
416469.765,5370969.168,2295774.238,553674.1812,0.883379455,540.5594826,0.844041764
417469.765,5370969.168,2299051.9,553837.8605,0.893790312,629.163202,0.766407204
418469.765,5370969.168,2302329.568,554001.5367,0.899397381,1029.219953,0.931896882
419469.765,5370969.168,2305607.244,554165.21,0.890623667,396.7808569,0.021764548
420469.765,5370969.168,2308884.926,554328.8803,0.845737084,185.0865525,0
421469.765,5370969.168,2312162.615,554492.5476,0.955730139,449.4234415,0
422469.765,5370969.168,2315440.31,554656.2118,0.979875261,396.6371762,5.554814339
423469.765,5370969.168,2318718.012,554819.8731,0.944984583,1301.486053,6.190883785
424469.765,5370969.168,2321995.72,554983.5314,0.907311317,2582.741706,5.157132854
425469.765,5370969.168,2325273.435,555147.1867,0.873868681,2417.825865,7.141854168
426469.765,5370969.168,2328551.155,555310.8389,0.727997233,2654.92571,10.31547204
427469.765,5370969.168,2331828.882,555474.4881,0.777693812,3064.815301,12.01128616
428469.765,5370969.168,2335106.615,555638.1343,0.801406392,3755.961013,12.41926273
429469.765,5370969.168,2338384.354,555801.7774,0.942077374,2496.974102,6.208658246
430469.765,5370969.168,2341662.099,555965.4176,0.919898966,3008.889031,10.46378814
431469.765,5370969.168,2344939.849,556129.0546,0.575629211,5528.226618,25.85844374
432469.765,5370969.168,2348217.605,556292.6886,0.23780415,7455.649845,18.3270997
433469.765,5370969.168,2351495.367,556456.3196,0.5119397,6114.528522,6.281971515
434469.765,5370969.168,2354773.135,556619.9475,0.683229361,3255.205979,1.558285229
435469.765,5370969.168,2358050.908,556783.5723,0.741649056,2299.349982,1.258896885
436469.765,5370969.168,2361328.686,556947.1941,0.889368929,2224.914723,1.067774773
437469.765,5370969.168,2364606.47,557110.8128,0.845180443,2864.152388,3.389269571
438469.765,5370969.168,2367884.259,557274.4284,0.612832754,4092.66357,3.201782548
439469.765,5370969.168,2371162.053,557438.0409,0.432216224,4173.316144,9.8204672
440469.765,5370969.168,2374439.852,557601.6504,0.429943369,3445.413202,10.83303785
441469.765,5370969.168,2377717.656,557765.2567,0.581547604,3279.158394,11.38447293
442469.765,5370969.168,2380995.465,557928.86,0.685018084,2910.336558,8.289715358
443469.765,5370969.168,2384273.279,558092.4601,0.703154231,2532.251823,5.301871568
444469.765,5370969.168,2387551.098,558256.0571,0.6616137,3083.746084,5.071275509
445469.765,5370969.168,2390828.921,558419.651,0.574351385,2733.203791,3.367155799
446469.765,5370969.168,2394106.749,558583.2418,0.638896389,1433.569503,2.238606994
447469.765,5370969.168,2397384.582,558746.8295,0.835379962,1769.302296,1.63820461
448469.765,5370969.168,2400662.418,558910.4141,0.979620453,2200.541978,0.74841595
449469.765,5370969.168,2403940.26,559073.9955,0.997070528,1974.169976,0.182597935
450469.765,5370969.168,2407218.105,559237.5737,0.985490058,1035.563229,0.350046575
451469.765,5370969.168,2410495.955,559401.1489,0.896233757,442.0650036,0
452469.765,5370969.168,2413773.809,559564.7208,0.903378205,127.34846,0
453469.765,5370969.168,2417051.666,559728.2897,0.970778918,124.0833942,0
454469.765,5370969.168,2420329.528,559891.8553,0.923709227,585.0738647,0
455469.765,5370969.168,2423607.394,560055.4178,0.870963518,765.9259394,0
456469.765,5370969.168,2426885.263,560218.9772,0.970895286,195.425656,0
457469.765,5370969.168,2430163.136,560382.5334,0.986144803,66.43458455,0
458469.765,5370969.168,2433441.013,560546.0863,0.977305784,183.8530806,0
459469.765,5370969.168,2436718.893,560709.6362,0.962114132,583.8173042,0
460469.765,5370969.168,2439996.777,560873.1828,0.97153561,1424.169856,0
461469.765,5370969.168,2443274.664,561036.7262,0.809061045,2414.328535,0
462469.765,5370969.168,2446552.555,561200.2665,0.768819202,2827.51148,0
463469.765,5370969.168,2449830.448,561363.8035,0.930032523,1448.226676,0
464469.765,5370969.168,2453108.345,561527.3373,0.985685252,556.5830447,0
465469.765,5370969.168,2456386.245,561690.868,0.98799369,1080.842307,0
466469.765,5370969.168,2459664.147,561854.3954,0.992363948,1702.869184,0
467469.765,5370969.168,2462942.053,562017.9196,0.991429898,1830.994525,0.032925289
468469.765,5370969.168,2466219.961,562181.4406,0.919729606,1532.074708,0.032925289
469469.765,5370969.168,2469497.873,562344.9583,0.910032783,1273.636778,0
470469.765,5370969.168,2472775.786,562508.4728,0.96256518,1406.963739,0
471469.765,5370969.168,2476053.703,562671.9841,0.980613522,1153.27223,0
472469.765,5370969.168,2479331.622,562835.4922,0.987545123,1440.151322,0
473469.765,5370969.168,2482609.543,562998.997,0.956191778,2375.053936,0
474469.765,5370969.168,2485887.467,563162.4985,0.965254081,1411.240612,0.065276645
475469.765,5370969.168,2489165.392,563325.9968,0.948543243,598.7485412,0.065276645
476469.765,5370969.168,2492443.32,563489.4918,0.954438284,127.6204885,0
477469.765,5370969.168,2495721.25,563652.9836,0.899432945,668.0271947,0.095578231
478469.765,5370969.168,2498999.182,563816.4721,0.855615537,1587.313024,0.191156462
479469.765,5370969.168,2502277.116,563979.9574,0.798202962,3488.622445,3.165688969
480469.765,5370969.168,2505555.052,564143.4393,0.717749009,4110.621242,3.836495399
481469.765,5370969.168,2508832.99,564306.918,0.90507137,1239.643886,2.968047619
482469.765,5370969.168,2512110.929,564470.3934,0.880199873,131.1752277,0
483469.765,5370969.168,2515388.87,564633.8655,0.871509625,409.8719912,0
484469.765,5370969.168,2518666.812,564797.3343,0.847592963,1195.07984,0
403469.765,5369969.168,2253329.01,548268.5229,0.989981597,483.2071038,0
404469.765,5369969.168,2256606.573,548432.2324,0.984341736,682.2281757,0
405469.765,5369969.168,2259884.143,548595.9391,0.955426928,1888.186017,0.9197704
406469.765,5369969.168,2263161.721,548759.6429,0.93972877,1477.702629,1.114097524
407469.765,5369969.168,2266439.307,548923.3439,0.975173774,253.4897029,0.706233442
408469.765,5369969.168,2269716.901,549087.0421,0.980280629,90.96956443,0
409469.765,5369969.168,2272994.502,549250.7374,0.936748147,1613.597632,0
410469.765,5369969.168,2276272.11,549414.4298,0.463508844,2294.948596,0.594043761
411469.765,5369969.168,2279549.726,549578.1194,0.196286264,460.5578045,0.927534036
412469.765,5369969.168,2282827.35,549741.8062,0.509804338,2710.000182,3.322923011
413469.765,5369969.168,2286104.98,549905.49,0.803175195,4658.62967,3.334771856
414469.765,5369969.168,2289382.618,550069.171,0.919813509,2293.098525,2.299743671
415469.765,5369969.168,2292660.263,550232.8491,0.894072844,1155.371996,2.42070411
416469.765,5369969.168,2295937.915,550396.5243,0.835945297,1286.543019,2.593997339
417469.765,5369969.168,2299215.574,550560.1967,0.886223152,1639.18985,2.079607857
418469.765,5369969.168,2302493.24,550723.8661,0.891819491,1700.156484,1.993535563
419469.765,5369969.168,2305770.912,550887.5326,0.893246556,1204.493982,0.780704445
420469.765,5369969.168,2309048.592,551051.1962,0.908466308,326.6821578,0.10006173
421469.765,5369969.168,2312326.277,551214.857,0.967776433,795.0027342,0.140856639
422469.765,5369969.168,2315603.97,551378.5147,0.965779984,962.2225665,3.722335517
423469.765,5369969.168,2318881.669,551542.1696,0.926821985,2589.82204,8.146651554
424469.765,5369969.168,2322159.374,551705.8216,0.871005886,4134.344689,6.960139656
425469.765,5369969.168,2325437.085,551869.4706,0.666602571,3850.745216,11.80347773
426469.765,5369969.168,2328714.803,552033.1166,0.663879023,3113.136976,21.02647018
427469.765,5369969.168,2331992.527,552196.7598,0.746825015,3353.203245,16.52294946
428469.765,5369969.168,2335270.257,552360.3999,0.736818555,4286.169158,7.001940273
429469.765,5369969.168,2338547.993,552524.0372,0.824680036,4431.086345,4.751232794
430469.765,5369969.168,2341825.734,552687.6714,0.868522285,4368.714885,10.7391798
431469.765,5369969.168,2345103.482,552851.3027,0.692300763,5271.308225,29.4982113
432469.765,5369969.168,2348381.235,553014.9311,0.392659907,6681.505829,7.580785587
433469.765,5369969.168,2351658.994,553178.5564,0.458681896,7060.310734,5.35736964
434469.765,5369969.168,2354936.758,553342.1788,0.437492399,5874.455556,11.53171722
435469.765,5369969.168,2358214.528,553505.7982,0.415893369,3620.292114,6.974738825
436469.765,5369969.168,2361492.304,553669.4146,0.522726223,3991.632039,7.748812485
437469.765,5369969.168,2364770.084,553833.028,0.748222432,4392.875205,2.642605466
438469.765,5369969.168,2368047.87,553996.6384,0.702463151,4669.948433,1.760082144
439469.765,5369969.168,2371325.661,554160.2458,0.607178239,3699.829264,4.793738531
440469.765,5369969.168,2374603.457,554323.8502,0.756171405,2542.672074,6.493741698
441469.765,5369969.168,2377881.259,554487.4516,0.534723547,3948.967147,7.487086058
442469.765,5369969.168,2381159.065,554651.05,0.341982971,4714.864101,5.735874961
443469.765,5369969.168,2384436.875,554814.6453,0.571691809,3356.994168,4.509238803
444469.765,5369969.168,2387714.691,554978.2377,0.906059391,947.3852041,3.288499122
445469.765,5369969.168,2390992.511,555141.8269,0.928626932,1172.474586,1.411786169
446469.765,5369969.168,2394270.336,555305.4132,0.873444817,1687.53252,2.243295497
447469.765,5369969.168,2397548.165,555468.9964,0.952656256,2013.144471,1.030283619
448469.765,5369969.168,2400825.999,555632.5765,0.99243401,2509.216837,0.055199183
449469.765,5369969.168,2404103.837,555796.1536,0.996248651,1890.61188,0.1473929
450469.765,5369969.168,2407381.68,555959.7277,0.988731449,535.6712204,0
451469.765,5369969.168,2410659.526,556123.2987,0.967132305,437.2528673,0
452469.765,5369969.168,2413937.377,556286.8666,0.969207535,503.5417426,0
453469.765,5369969.168,2417215.232,556450.4314,0.979597394,1520.199599,0
454469.765,5369969.168,2420493.09,556613.9932,0.93922557,2180.600037,0
455469.765,5369969.168,2423770.953,556777.5519,0.884843815,1644.090246,0
456469.765,5369969.168,2427048.819,556941.1075,0.966682975,667.2460361,0
457469.765,5369969.168,2430326.689,557104.66,0.960037522,553.6616254,0
458469.765,5369969.168,2433604.563,557268.2094,0.985268437,273.5677596,0
459469.765,5369969.168,2436882.44,557431.7557,0.963200605,1096.380423,0
460469.765,5369969.168,2440160.32,557595.299,0.929670719,1943.790231,0
461469.765,5369969.168,2443438.204,557758.8391,0.887933722,1615.924872,0
462469.765,5369969.168,2446716.092,557922.376,0.855574591,2195.212906,0
463469.765,5369969.168,2449993.982,558085.9099,0.973457104,875.0788994,0.035736974
464469.765,5369969.168,2453271.876,558249.4407,0.982409748,553.8565439,0.005393392
465469.765,5369969.168,2456549.772,558412.9683,0.992973789,675.5829989,0
466469.765,5369969.168,2459827.672,558576.4928,0.998643187,993.6189347,0
467469.765,5369969.168,2463105.574,558740.0141,0.997940228,1277.19369,0.032925289
468469.765,5369969.168,2466383.479,558903.5323,0.961088507,1503.986149,0.032925289
469469.765,5369969.168,2469661.387,559067.0474,0.931560069,1572.142102,0
470469.765,5369969.168,2472939.298,559230.5593,0.976785134,1489.90929,0
471469.765,5369969.168,2476217.211,559394.0681,0.961905324,1092.249909,0
472469.765,5369969.168,2479495.127,559557.5737,0.960329297,1626.774294,0
473469.765,5369969.168,2482773.045,559721.0761,0.958664395,2434.181022,0
474469.765,5369969.168,2486050.965,559884.5754,0.97166635,1229.522429,0
475469.765,5369969.168,2489328.888,560048.0715,0.973735248,1271.034835,0
476469.765,5369969.168,2492606.813,560211.5644,0.956049481,1184.625592,0.19942154
477469.765,5369969.168,2495884.74,560375.0542,0.949412486,1829.929262,0.734664269
478469.765,5369969.168,2499162.668,560538.5407,0.870546267,2868.928506,1.923453355
479469.765,5369969.168,2502440.599,560702.0241,0.710029563,4113.642479,3.153222164
480469.765,5369969.168,2505718.532,560865.5043,0.706829128,3653.446855,3.733167283
481469.765,5369969.168,2508996.466,561028.9812,0.849362404,916.2363338,2.968047619
482469.765,5369969.168,2512274.402,561192.455,0.902663982,354.8888686,0
483469.765,5369969.168,2515552.34,561355.9256,0.928832051,498.8707384,0
484469.765,5369969.168,2518830.279,561519.3929,0.934767034,261.2317651,0
403469.765,5368969.168,2253492.717,544990.9659,0.988243302,749.289205,0
404469.765,5368969.168,2256770.277,545154.6674,0.984764177,417.3878556,0
405469.765,5368969.168,2260047.844,545318.3662,0.949912087,837.3271267,0.461323024
406469.765,5368969.168,2263325.42,545482.0623,0.898702953,1289.175999,0.565051839
407469.765,5368969.168,2266603.003,545645.7556,0.953395913,388.5880314,0.440557867
408469.765,5368969.168,2269880.594,545809.4461,0.98260748,130.7976321,0
409469.765,5368969.168,2273158.192,545973.1339,0.798686971,1505.250638,0
410469.765,5368969.168,2276435.798,546136.8189,0.242279224,1684.747223,0.010837778
411469.765,5368969.168,2279713.411,546300.5011,0.35770996,1078.381222,1.763434645
412469.765,5368969.168,2282991.031,546464.1805,0.729646162,4229.588514,3.992553643
413469.765,5368969.168,2286268.659,546627.8572,0.835417545,4204.29949,4.095418317
414469.765,5368969.168,2289546.294,546791.531,0.698817378,3078.273092,4.168549299
415469.765,5368969.168,2292823.936,546955.2021,0.742718029,2464.141504,4.046998858
416469.765,5368969.168,2296101.585,547118.8703,0.860566273,1853.36183,2.780940275
417469.765,5368969.168,2299379.242,547282.5358,0.913545757,1549.224229,2.313633699
418469.765,5368969.168,2302656.904,547446.1984,0.850956016,1417.525461,1.956049805
419469.765,5368969.168,2305934.574,547609.8582,0.878749661,1388.236281,1.957739227
420469.765,5368969.168,2309212.25,547773.5151,0.962538414,1296.104265,2.956291783
421469.765,5368969.168,2312489.933,547937.1693,0.980303603,1613.282929,1.44241
422469.765,5368969.168,2315767.623,548100.8206,0.984221566,1091.192532,1.823843956
423469.765,5368969.168,2319045.319,548264.469,0.941151982,2668.106635,6.615514239
424469.765,5368969.168,2322323.021,548428.1147,0.915671751,3337.616114,5.09387878
425469.765,5368969.168,2325600.73,548591.7574,0.847687448,1916.786834,7.931968842
426469.765,5368969.168,2328878.445,548755.3973,0.909588875,1067.941134,8.0421388
427469.765,5368969.168,2332156.165,548919.0344,0.933216228,903.9256695,7.078410139
428469.765,5368969.168,2335433.892,549082.6685,0.914773952,2200.586006,1.201899842
429469.765,5368969.168,2338711.625,549246.2998,0.852439575,4559.126095,6.783890092
430469.765,5368969.168,2341989.364,549409.9283,0.874489021,4021.372424,7.535158481
431469.765,5368969.168,2345267.109,549573.5538,0.9443863,3404.960985,2.5609231
432469.765,5368969.168,2348544.859,549737.1764,0.593501261,5462.890488,7.539074341
433469.765,5368969.168,2351822.615,549900.7962,0.457013584,7071.168246,9.123773813
434469.765,5368969.168,2355100.377,550064.4131,0.507048039,6983.567888,49.46968695
435469.765,5368969.168,2358378.144,550228.027,0.408599459,5940.221898,49.65816273
436469.765,5368969.168,2361655.916,550391.6381,0.552748629,5155.330356,15.57472308
437469.765,5368969.168,2364933.694,550555.2462,0.843515661,3324.04708,7.16605553
438469.765,5368969.168,2368211.477,550718.8514,0.884801324,2881.598395,1.613426208
439469.765,5368969.168,2371489.265,550882.4537,0.760535466,3324.263858,1.626631068
440469.765,5368969.168,2374767.058,551046.0531,0.837016678,1815.936418,2.460904745
441469.765,5368969.168,2378044.856,551209.6495,0.731889034,2720.098797,4.208917631
442469.765,5368969.168,2381322.659,551373.243,0.589983126,3940.235509,4.184012741
443469.765,5368969.168,2384600.467,551536.8336,0.660934743,2789.103209,3.265335983
444469.765,5368969.168,2387878.279,551700.4212,0.85814678,1761.266849,2.199160643
445469.765,5368969.168,2391156.097,551864.0059,0.927363769,1846.212022,2.421837428
446469.765,5368969.168,2394433.919,552027.5876,0.961847433,1631.839039,1.805160642
447469.765,5368969.168,2397711.745,552191.1663,0.979653692,1200.521501,0
448469.765,5368969.168,2400989.576,552354.7421,0.974171306,1457.689108,0.006912221
449469.765,5368969.168,2404267.411,552518.3149,0.934612776,1743.217843,0.006912221
450469.765,5368969.168,2407545.25,552681.8847,0.953701725,917.8563093,0
451469.765,5368969.168,2410823.094,552845.4516,0.986442864,96.21308786,0
452469.765,5368969.168,2414100.941,553009.0154,0.997839458,655.8866825,0
453469.765,5368969.168,2417378.793,553172.5763,0.989178785,2956.787862,0
454469.765,5368969.168,2420656.649,553336.1342,0.978060082,3058.501276,0
455469.765,5368969.168,2423934.508,553499.689,0.973329627,2052.841655,0
456469.765,5368969.168,2427212.371,553663.2409,0.970248299,1695.383297,0
457469.765,5368969.168,2430490.238,553826.7898,0.950361513,989.1304189,0
458469.765,5368969.168,2433768.109,553990.3356,0.960365617,471.7256831,0
459469.765,5368969.168,2437045.983,554153.8784,0.943884142,741.8113723,0
460469.765,5368969.168,2440323.86,554317.4182,0.907010053,1535.999818,0
461469.765,5368969.168,2443601.741,554480.955,0.921508202,1630.812774,0
462469.765,5368969.168,2446879.625,554644.4887,0.996298413,1137.52792,0
463469.765,5368969.168,2450157.513,554808.0195,0.995470215,336.8080219,0.035736974
464469.765,5368969.168,2453435.403,554971.5471,0.991839452,246.7765628,0.020565183
465469.765,5368969.168,2456713.297,555135.0717,0.998069088,547.0165816,0.005393392
466469.765,5368969.168,2459991.193,555298.5933,0.999876215,745.5754373,0
467469.765,5368969.168,2463269.093,555462.1118,0.999593214,624.2473118,0
468469.765,5368969.168,2466546.995,555625.6273,0.971823332,287.9672012,0
469469.765,5368969.168,2469824.9,555789.1397,0.961927273,865.7014028,0.119606532
470469.765,5368969.168,2473102.807,555952.649,0.975484277,1332.622562,0.119606532
471469.765,5368969.168,2476380.717,556116.1552,0.979186986,1037.340864,0
472469.765,5368969.168,2479658.63,556279.6584,0.981577481,1654.40365,0
473469.765,5368969.168,2482936.545,556443.1585,0.964638532,2770.886741,0
474469.765,5368969.168,2486214.462,556606.6555,0.968650426,1808.038504,0
475469.765,5368969.168,2489492.381,556770.1494,0.991521044,1824.323004,0
476469.765,5368969.168,2492770.303,556933.6402,0.954281959,3524.211812,11.1029201
477469.765,5368969.168,2496048.227,557097.1279,0.740799954,4335.791075,10.42773858
478469.765,5368969.168,2499326.152,557260.6125,0.660868678,4660.524608,5.245435456
479469.765,5368969.168,2502604.08,557424.094,0.700869676,4543.382905,4.453446695
480469.765,5368969.168,2505882.009,557587.5724,0.809271432,2125.416834,1.998951107
481469.765,5368969.168,2509159.941,557751.0477,0.812948896,638.8371923,0
482469.765,5368969.168,2512437.873,557914.5198,0.82657781,841.5843659,0
483469.765,5368969.168,2515715.808,558077.9888,0.912964371,791.3270177,0
484469.765,5368969.168,2518993.744,558241.4547,0.983382624,654.3705528,0
403469.765,5367969.168,2253656.416,541713.4116,0.993001427,851.8157127,0
404469.765,5367969.168,2256933.973,541877.1052,0.997911058,967.2181122,0
405469.765,5367969.168,2260211.538,542040.7962,0.90996802,1230.588117,0.692265437
406469.765,5367969.168,2263489.111,542204.4845,0.803106402,1585.936713,1.761413318
407469.765,5367969.168,2266766.691,542368.1701,0.929958959,864.2136737,0.849428052
408469.765,5367969.168,2270044.279,542531.853,0.990128224,208.7632155,0.007269181
409469.765,5367969.168,2273321.874,542695.5332,0.694247399,1698.732459,0.011937656
410469.765,5367969.168,2276599.478,542859.2107,0.126496272,1157.304498,0.011937656
411469.765,5367969.168,2279877.088,543022.8856,0.412971755,2121.074162,3.426898003
412469.765,5367969.168,2283154.706,543186.5577,0.736081348,4890.187557,4.986551625
413469.765,5367969.168,2286432.331,543350.2271,0.710841864,4261.830657,5.1039445
414469.765,5367969.168,2289709.963,543513.8939,0.571989362,3708.479854,4.552828099
415469.765,5367969.168,2292987.603,543677.5579,0.772860161,2477.46883,3.520420342
416469.765,5367969.168,2296265.249,543841.2191,0.98896681,1000.183391,0.492013773
417469.765,5367969.168,2299542.902,544004.8777,0.951225391,1264.293132,0.741647777
418469.765,5367969.168,2302820.562,544168.5335,0.846708597,1978.390884,2.159782388
419469.765,5367969.168,2306098.229,544332.1865,0.841215462,1613.104227,1.678783746
420469.765,5367969.168,2309375.903,544495.8369,0.898368579,2292.995988,2.142388667
421469.765,5367969.168,2312653.583,544659.4844,0.966629318,2434.428233,0.955974799
