Detector,X,Y,sep,Effort
OK_2209,712149.1059,5376322.783,/,1
OK_2211,714147.3825,5376388.446,/,1
OK_2212,715146.5285,5376421.285,/,1
OK_2298,706187.1855,5375126.825,/,5
OK_2299,707186.2971,5375159.615,/,5
OK_2300,708185.4135,5375192.41,/,7
OK_2301,709184.5349,5375225.211,/,6
OK_2302,710183.6612,5375258.017,/,6
OK_2303,711182.7927,5375290.829,/,8
OK_2304,712181.929,5375323.646,/,7
OK_2305,713181.0704,5375356.471,/,2
OK_2306,714180.2169,5375389.299,/,6
OK_2307,715179.3685,5375422.134,/,2
OK_2308,716178.5253,5375454.974,/,2
OK_2395,707219.0869,5374160.498,/,5
OK_2396,708218.209,5374193.288,/,2
OK_2400,712214.747,5374324.505,/,8
OK_2401,713213.8941,5374357.324,/,7
OK_2402,714213.0463,5374390.147,/,7
OK_2403,715212.2035,5374422.977,/,5
OK_2404,716211.366,5374455.812,/,3
OK_2483,707251.8718,5373161.376,/,2
OK_2484,708250.9995,5373194.161,/,2
OK_2488,712247.56,5373325.358,/,7
OK_2490,714245.8704,5373390.99,/,6
OK_2491,715245.0334,5373423.814,/,5
OK_2492,716244.2014,5373456.644,/,1
OK_2578,714278.6896,5372391.826,/,1
OK_2590,726269.0553,5372786.028,/,3
OK_2592,728267.5242,5372851.805,/,1
OK_2665,713312.3346,5371359.849,/,1
OK_2666,714311.5036,5371392.658,/,1
OK_2678,726301.9362,5371786.796,/,3
OK_2679,727301.1735,5371819.677,/,4
OK_2680,728300.4162,5371852.563,/,1
OK_2755,714344.3124,5370393.484,/,1
OK_2756,715343.492,5370426.293,/,1
OK_2757,716342.6767,5370459.108,/,1
OK_2758,717341.8666,5370491.927,/,1
OK_2765,724336.3423,5370721.823,/,1
OK_2766,725335.5742,5370754.689,/,1
OK_2767,726334.8116,5370787.559,/,4
OK_2768,727334.0546,5370820.434,/,4
OK_2769,728333.3029,5370853.315,/,3
OK_2770,729332.5567,5370886.201,/,3
OK_2847,717374.6869,5369492.733,/,1
OK_2848,718373.8875,5369525.553,/,1
OK_2850,720372.3043,5369591.21,/,1
OK_2851,721371.5205,5369624.047,/,5
OK_2852,722370.7421,5369656.891,/,5
OK_2853,723369.969,5369689.739,/,5
OK_2854,724369.2012,5369722.591,/,5
OK_2856,726367.6818,5369788.316,/,4
OK_2858,728366.1841,5369854.061,/,3
OK_2859,729365.4434,5369886.942,/,6
OK_2860,730364.7081,5369919.829,/,8
OK_2861,731363.9784,5369952.721,/,5
OK_2862,732363.2542,5369985.619,/,5
OK_2863,733362.5357,5370018.522,/,1
OK_2936,718406.7082,5368526.347,/,1
OK_2937,719405.9194,5368559.168,/,4
OK_2938,720405.1359,5368591.994,/,5
OK_2939,721404.3577,5368624.826,/,5
OK_2941,723402.8171,5368690.506,/,5
OK_2942,724402.0549,5368723.354,/,5
OK_2943,725401.298,5368756.208,/,5
OK_2944,726400.5465,5368789.067,/,6
OK_2945,727399.8003,5368821.932,/,4
OK_2946,728399.0597,5368854.802,/,7
OK_2947,729398.3245,5368887.678,/,11
OK_2948,730397.5948,5368920.559,/,8
OK_2949,731396.8706,5368953.445,/,5
OK_2950,732396.152,5368986.338,/,5
OK_2951,733395.4389,5369019.235,/,5
OK_2952,734394.7314,5369052.139,/,2
OK_3025,719438.7403,5367559.951,/,4
OK_3031,725434.1517,5367756.96,/,1
OK_3032,726433.4056,5367789.813,/,1
OK_3033,727432.6651,5367822.672,/,11
OK_3034,728431.9299,5367855.537,/,11
OK_3035,729431.2002,5367888.407,/,11
OK_3036,730430.4759,5367921.283,/,2
OK_3037,731429.7573,5367954.164,/,1
OK_3038,732429.0442,5367987.05,/,5
OK_3039,733428.3366,5368019.943,/,5
OK_3113,719471.5559,5366560.73,/,4
OK_3118,724467.746,5366724.862,/,1
OK_3119,725467.0001,5366757.706,/,3
OK_3120,726466.2596,5366790.554,/,3
OK_3121,727465.5244,5366823.408,/,11
OK_3122,728464.7947,5366856.267,/,10
OK_3123,729464.0704,5366889.132,/,7
OK_3126,732461.9307,5366987.759,/,5
OK_3127,733461.2286,5367020.645,/,5
OK_3199,718505.1388,5365528.697,/,4
OK_3200,719504.3664,5365561.501,/,4
OK_3206,725499.8431,5365758.446,/,15
OK_3207,726499.1079,5365791.288,/,10
OK_3208,727498.3781,5365824.137,/,10
OK_3209,728497.6539,5365856.992,/,6
OK_3210,729496.9351,5365889.85,/,7
OK_3213,732494.8118,5365988.461,/,3
OK_3214,733494.1151,5366021.342,/,3
OK_3281,713541.8513,5364365.55,/,1
OK_3282,714541.0585,5364398.323,/,1
OK_3283,715540.2708,5364431.102,/,1
OK_3284,716539.4882,5364463.885,/,1
OK_3285,717538.7108,5364496.674,/,1
OK_3286,718537.9386,5364529.469,/,4
OK_3293,725532.6807,5364759.181,/,15
OK_3296,728530.5076,5364857.71,/,4
OK_3297,729529.7944,5364890.563,/,8
OK_3298,730529.0864,5364923.423,/,4
OK_3300,732527.6872,5364989.157,/,3
OK_3301,733526.9959,5365022.033,/,3
OK_3362,713574.6191,5363366.343,/,1
OK_3363,714573.8316,5363399.111,/,1
OK_3365,716572.272,5363464.663,/,1
OK_3366,717571.5,5363497.446,/,1
OK_3367,718570.7331,5363530.236,/,4
OK_3374,725565.5128,5363759.911,/,16
OK_3377,728563.356,5363858.423,/,6
OK_3378,729562.648,5363891.272,/,12
OK_3379,730561.9455,5363924.125,/,9
OK_3445,718603.5224,5362530.998,/,3
OK_3446,719602.7662,5362563.787,/,2
OK_3452,725598.3396,5362760.635,/,15
OK_3455,728596.1989,5362859.131,/,2
OK_3456,729595.4963,5362891.974,/,5
OK_3457,730594.7991,5362924.822,/,2
OK_3458,731594.1075,5362957.676,/,1
OK_3521,719635.5557,5361564.537,/,1
OK_3527,725631.161,5361761.354,/,15
OK_3528,726630.4473,5361794.176,/,1
OK_3529,727629.7391,5361827.002,/,18
OK_3530,728629.0363,5361859.834,/,18
OK_3531,729628.339,5361892.672,/,5
OK_3532,730627.6472,5361925.514,/,2
OK_3533,731626.9608,5361958.362,/,1
OK_3573,696686.7675,5359812.701,/,1
OK_3596,719668.3399,5360565.283,/,1
OK_3604,727662.5657,5360827.705,/,11
OK_3605,728661.8682,5360860.531,/,11
OK_3606,729661.1762,5360893.363,/,11
OK_3607,730660.4897,5360926.2,/,4
OK_3647,695720.2798,5358780.903,/,1
OK_3648,696719.4256,5358813.556,/,1
OK_3680,728694.6947,5359861.223,/,4
OK_3681,729694.0079,5359894.05,/,4
OK_3721,694753.7818,5357749.113,/,1
OK_3722,695752.9281,5357781.757,/,1
OK_3755,728727.5155,5358861.911,/,1
OK_3795,694786.4203,5356749.967,/,1
OK_3796,695785.5719,5356782.605,/,1
OK_2399,711215.605,5374291.692,/,1
OK_932,700666.9556,5390947.582,/,1
